image_path,labels
136.Barn_Swallow/Barn_Swallow_0049_130181.jpg,135
037.Acadian_Flycatcher/Acadian_Flycatcher_0055_795609.jpg,36
060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0045_44906.jpg,59
174.Palm_Warbler/Palm_Warbler_0004_168786.jpg,173
198.Rock_Wren/Rock_Wren_0096_188966.jpg,197
164.Cerulean_Warbler/Cerulean_Warbler_0090_797195.jpg,163
128.Seaside_Sparrow/Seaside_Sparrow_0002_796536.jpg,127
017.Cardinal/Cardinal_0029_17297.jpg,16
150.Sage_Thrasher/Sage_Thrasher_0018_796443.jpg,149
163.Cape_May_Warbler/Cape_May_Warbler_0101_163169.jpg,162
017.Cardinal/Cardinal_0045_18021.jpg,16
127.Savannah_Sparrow/Savannah_Sparrow_0009_120205.jpg,126
120.Fox_Sparrow/Fox_Sparrow_0138_114586.jpg,119
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0033_2169.jpg,7
108.White_necked_Raven/White_Necked_Raven_0059_102668.jpg,107
035.Purple_Finch/Purple_Finch_0104_28088.jpg,34
026.Bronzed_Cowbird/Bronzed_Cowbird_0029_796256.jpg,25
026.Bronzed_Cowbird/Bronzed_Cowbird_0027_24022.jpg,25
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0042_26479.jpg,32
037.Acadian_Flycatcher/Acadian_Flycatcher_0066_29190.jpg,36
082.Ringed_Kingfisher/Ringed_Kingfisher_0057_72812.jpg,81
177.Prothonotary_Warbler/Prothonotary_Warbler_0108_174125.jpg,176
014.Indigo_Bunting/Indigo_Bunting_0041_13987.jpg,13
196.House_Wren/House_Wren_0088_187243.jpg,195
070.Green_Violetear/Green_Violetear_0086_795639.jpg,69
055.Evening_Grosbeak/Evening_Grosbeak_0072_37301.jpg,54
030.Fish_Crow/Fish_Crow_0038_26000.jpg,29
199.Winter_Wren/Winter_Wren_0051_189990.jpg,198
143.Caspian_Tern/Caspian_Tern_0114_145612.jpg,142
068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0096_57505.jpg,67
028.Brown_Creeper/Brown_Creeper_0063_24724.jpg,27
198.Rock_Wren/Rock_Wren_0076_189141.jpg,197
126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0071_796946.jpg,125
016.Painted_Bunting/Painted_Bunting_0099_16525.jpg,15
027.Shiny_Cowbird/Shiny_Cowbird_0047_24210.jpg,26
114.Black_throated_Sparrow/Black_Throated_Sparrow_0049_106958.jpg,113
071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0001_797061.jpg,70
183.Northern_Waterthrush/Northern_Waterthrush_0049_177173.jpg,182
032.Mangrove_Cuckoo/Mangrove_Cuckoo_0039_26348.jpg,31
030.Fish_Crow/Fish_Crow_0043_25847.jpg,29
128.Seaside_Sparrow/Seaside_Sparrow_0051_796522.jpg,127
159.Black_and_white_Warbler/Black_And_White_Warbler_0001_160352.jpg,158
010.Red_winged_Blackbird/Red_Winged_Blackbird_0079_4527.jpg,9
142.Black_Tern/Black_Tern_0097_144724.jpg,141
138.Tree_Swallow/Tree_Swallow_0043_136878.jpg,137
002.Laysan_Albatross/Laysan_Albatross_0006_702.jpg,1
171.Myrtle_Warbler/Myrtle_Warbler_0037_166690.jpg,170
154.Red_eyed_Vireo/Red_Eyed_Vireo_0106_157102.jpg,153
117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0026_110774.jpg,116
113.Baird_Sparrow/Baird_Sparrow_0051_787319.jpg,112
038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0027_29532.jpg,37
093.Clark_Nutcracker/Clark_Nutcracker_0136_85490.jpg,92
156.White_eyed_Vireo/White_Eyed_Vireo_0082_159186.jpg,155
011.Rusty_Blackbird/Rusty_Blackbird_0016_6684.jpg,10
147.Least_Tern/Least_Tern_0095_154680.jpg,146
164.Cerulean_Warbler/Cerulean_Warbler_0094_797200.jpg,163
182.Yellow_Warbler/Yellow_Warbler_0100_176733.jpg,181
171.Myrtle_Warbler/Myrtle_Warbler_0033_166727.jpg,170
114.Black_throated_Sparrow/Black_Throated_Sparrow_0069_107116.jpg,113
165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0023_164308.jpg,164
135.Bank_Swallow/Bank_Swallow_0037_129903.jpg,134
103.Sayornis/Sayornis_0106_98841.jpg,102
140.Summer_Tanager/Summer_Tanager_0066_140621.jpg,139
071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0027_60950.jpg,70
135.Bank_Swallow/Bank_Swallow_0057_129499.jpg,134
198.Rock_Wren/Rock_Wren_0019_188968.jpg,197
176.Prairie_Warbler/Prairie_Warbler_0025_165306.jpg,175
142.Black_Tern/Black_Tern_0029_144140.jpg,141
094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0068_86033.jpg,93
191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0108_183403.jpg,190
144.Common_Tern/Common_Tern_0081_149228.jpg,143
124.Le_Conte_Sparrow/Le_Conte_Sparrow_0078_117052.jpg,123
062.Herring_Gull/Herring_Gull_0143_46461.jpg,61
051.Horned_Grebe/Horned_Grebe_0006_34718.jpg,50
152.Blue_headed_Vireo/Blue_Headed_Vireo_0101_156203.jpg,151
118.House_Sparrow/House_Sparrow_0121_113182.jpg,117
143.Caspian_Tern/Caspian_Tern_0055_146014.jpg,142
136.Barn_Swallow/Barn_Swallow_0016_130678.jpg,135
052.Pied_billed_Grebe/Pied_Billed_Grebe_0114_35493.jpg,51
199.Winter_Wren/Winter_Wren_0118_189805.jpg,198
117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0033_797255.jpg,116
199.Winter_Wren/Winter_Wren_0130_189531.jpg,198
075.Green_Jay/Green_Jay_0075_65701.jpg,74
091.Mockingbird/Mockingbird_0109_79682.jpg,90
025.Pelagic_Cormorant/Pelagic_Cormorant_0086_23719.jpg,24
030.Fish_Crow/Fish_Crow_0058_25999.jpg,29
059.California_Gull/California_Gull_0093_41111.jpg,58
158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0079_159998.jpg,157
100.Brown_Pelican/Brown_Pelican_0088_94076.jpg,99
006.Least_Auklet/Least_Auklet_0050_1924.jpg,5
086.Pacific_Loon/Pacific_Loon_0025_75436.jpg,85
125.Lincoln_Sparrow/Lincoln_Sparrow_0087_117444.jpg,124
192.Downy_Woodpecker/Downy_Woodpecker_0090_183964.jpg,191
163.Cape_May_Warbler/Cape_May_Warbler_0040_163036.jpg,162
121.Grasshopper_Sparrow/Grasshopper_Sparrow_0070_115645.jpg,120
177.Prothonotary_Warbler/Prothonotary_Warbler_0098_173913.jpg,176
024.Red_faced_Cormorant/Red_Faced_Cormorant_0050_796276.jpg,23
138.Tree_Swallow/Tree_Swallow_0019_137073.jpg,137
145.Elegant_Tern/Elegant_Tern_0034_45914.jpg,144
125.Lincoln_Sparrow/Lincoln_Sparrow_0014_117883.jpg,124
130.Tree_Sparrow/Tree_Sparrow_0107_123822.jpg,129
027.Shiny_Cowbird/Shiny_Cowbird_0076_24363.jpg,26
054.Blue_Grosbeak/Blue_Grosbeak_0031_37173.jpg,53
147.Least_Tern/Least_Tern_0033_153796.jpg,146
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0059_26828.jpg,32
070.Green_Violetear/Green_Violetear_0095_795646.jpg,69
115.Brewer_Sparrow/Brewer_Sparrow_0026_107432.jpg,114
032.Mangrove_Cuckoo/Mangrove_Cuckoo_0027_26360.jpg,31
117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0023_797258.jpg,116
135.Bank_Swallow/Bank_Swallow_0064_129816.jpg,134
024.Red_faced_Cormorant/Red_Faced_Cormorant_0035_796294.jpg,23
010.Red_winged_Blackbird/Red_Winged_Blackbird_0049_5598.jpg,9
186.Cedar_Waxwing/Cedar_Waxwing_0004_179215.jpg,185
061.Heermann_Gull/Heermann_Gull_0100_45440.jpg,60
119.Field_Sparrow/Field_Sparrow_0055_113929.jpg,118
168.Kentucky_Warbler/Kentucky_Warbler_0004_165358.jpg,167
076.Dark_eyed_Junco/Dark_Eyed_Junco_0072_67810.jpg,75
157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0084_159639.jpg,156
097.Orchard_Oriole/Orchard_Oriole_0024_91755.jpg,96
058.Pigeon_Guillemot/Pigeon_Guillemot_0020_40088.jpg,57
014.Indigo_Bunting/Indigo_Bunting_0032_12215.jpg,13
157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0036_159595.jpg,156
003.Sooty_Albatross/Sooty_Albatross_0064_796343.jpg,2
192.Downy_Woodpecker/Downy_Woodpecker_0121_184002.jpg,191
095.Baltimore_Oriole/Baltimore_Oriole_0033_88347.jpg,94
174.Palm_Warbler/Palm_Warbler_0010_169452.jpg,173
042.Vermilion_Flycatcher/Vermilion_Flycatcher_0050_42479.jpg,41
132.White_crowned_Sparrow/White_Crowned_Sparrow_0119_126932.jpg,131
105.Whip_poor_Will/Whip_Poor_Will_0030_100412.jpg,104
061.Heermann_Gull/Heermann_Gull_0128_45663.jpg,60
021.Eastern_Towhee/Eastern_Towhee_0042_22155.jpg,20
061.Heermann_Gull/Heermann_Gull_0141_45391.jpg,60
030.Fish_Crow/Fish_Crow_0003_25970.jpg,29
076.Dark_eyed_Junco/Dark_Eyed_Junco_0086_66437.jpg,75
131.Vesper_Sparrow/Vesper_Sparrow_0019_125558.jpg,130
109.American_Redstart/American_Redstart_0080_103749.jpg,108
067.Anna_Hummingbird/Anna_Hummingbird_0054_56419.jpg,66
092.Nighthawk/Nighthawk_0045_82807.jpg,91
189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0077_182334.jpg,188
026.Bronzed_Cowbird/Bronzed_Cowbird_0074_24045.jpg,25
024.Red_faced_Cormorant/Red_Faced_Cormorant_0036_796329.jpg,23
056.Pine_Grosbeak/Pine_Grosbeak_0019_38845.jpg,55
156.White_eyed_Vireo/White_Eyed_Vireo_0080_159087.jpg,155
100.Brown_Pelican/Brown_Pelican_0118_93475.jpg,99
076.Dark_eyed_Junco/Dark_Eyed_Junco_0103_67700.jpg,75
008.Rhinoceros_Auklet/Rhinoceros_Auklet_0016_2114.jpg,7
175.Pine_Warbler/Pine_Warbler_0078_171374.jpg,174
051.Horned_Grebe/Horned_Grebe_0102_34448.jpg,50
105.Whip_poor_Will/Whip_Poor_Will_0006_22800.jpg,104
117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0002_110606.jpg,116
130.Tree_Sparrow/Tree_Sparrow_0007_122911.jpg,129
015.Lazuli_Bunting/Lazuli_Bunting_0107_14705.jpg,14
177.Prothonotary_Warbler/Prothonotary_Warbler_0088_173606.jpg,176
065.Slaty_backed_Gull/Slaty_Backed_Gull_0033_796023.jpg,64
018.Spotted_Catbird/Spotted_Catbird_0042_19430.jpg,17
187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0029_796143.jpg,186
097.Orchard_Oriole/Orchard_Oriole_0034_91825.jpg,96
118.House_Sparrow/House_Sparrow_0080_111099.jpg,117
106.Horned_Puffin/Horned_Puffin_0025_100942.jpg,105
071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0013_60887.jpg,70
175.Pine_Warbler/Pine_Warbler_0126_171282.jpg,174
148.Green_tailed_Towhee/Green_Tailed_Towhee_0064_154771.jpg,147
175.Pine_Warbler/Pine_Warbler_0037_171649.jpg,174
056.Pine_Grosbeak/Pine_Grosbeak_0038_38956.jpg,55
121.Grasshopper_Sparrow/Grasshopper_Sparrow_0072_115663.jpg,120
042.Vermilion_Flycatcher/Vermilion_Flycatcher_0054_42210.jpg,41
035.Purple_Finch/Purple_Finch_0006_27950.jpg,34
024.Red_faced_Cormorant/Red_Faced_Cormorant_0040_796272.jpg,23
058.Pigeon_Guillemot/Pigeon_Guillemot_0105_40078.jpg,57
108.White_necked_Raven/White_Necked_Raven_0044_797348.jpg,107
124.Le_Conte_Sparrow/Le_Conte_Sparrow_0072_795230.jpg,123
043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0020_795482.jpg,42
067.Anna_Hummingbird/Anna_Hummingbird_0109_57022.jpg,66
117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0044_110942.jpg,116
084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0019_795398.jpg,83
136.Barn_Swallow/Barn_Swallow_0065_131555.jpg,135
174.Palm_Warbler/Palm_Warbler_0024_170501.jpg,173
146.Forsters_Tern/Forsters_Tern_0017_152696.jpg,145
024.Red_faced_Cormorant/Red_Faced_Cormorant_0065_796293.jpg,23
065.Slaty_backed_Gull/Slaty_Backed_Gull_0077_796017.jpg,64
009.Brewer_Blackbird/Brewer_Blackbird_0103_2273.jpg,8
149.Brown_Thrasher/Brown_Thrasher_0072_155406.jpg,148
065.Slaty_backed_Gull/Slaty_Backed_Gull_0032_796046.jpg,64
045.Northern_Fulmar/Northern_Fulmar_0065_44081.jpg,44
167.Hooded_Warbler/Hooded_Warbler_0130_164826.jpg,166
021.Eastern_Towhee/Eastern_Towhee_0090_22273.jpg,20
019.Gray_Catbird/Gray_Catbird_0117_21333.jpg,18
126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0042_796911.jpg,125
174.Palm_Warbler/Palm_Warbler_0001_170297.jpg,173
084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0044_795388.jpg,83
068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0084_58311.jpg,67
113.Baird_Sparrow/Baird_Sparrow_0025_794564.jpg,112
042.Vermilion_Flycatcher/Vermilion_Flycatcher_0072_42218.jpg,41
084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0007_795402.jpg,83
121.Grasshopper_Sparrow/Grasshopper_Sparrow_0119_116081.jpg,120
108.White_necked_Raven/White_Necked_Raven_0055_797352.jpg,107
019.Gray_Catbird/Gray_Catbird_0126_19446.jpg,18
078.Gray_Kingbird/Gray_Kingbird_0063_70287.jpg,77
135.Bank_Swallow/Bank_Swallow_0045_129483.jpg,134
101.White_Pelican/White_Pelican_0039_97363.jpg,100
091.Mockingbird/Mockingbird_0048_80441.jpg,90
032.Mangrove_Cuckoo/Mangrove_Cuckoo_0033_26359.jpg,31
187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0044_796151.jpg,186
145.Elegant_Tern/Elegant_Tern_0026_150869.jpg,144
102.Western_Wood_Pewee/Western_Wood_Pewee_0060_795045.jpg,101
022.Chuck_will_Widow/Chuck_Will_Widow_0005_796998.jpg,21
099.Ovenbird/Ovenbird_0090_93375.jpg,98
061.Heermann_Gull/Heermann_Gull_0015_41392.jpg,60
055.Evening_Grosbeak/Evening_Grosbeak_0057_37392.jpg,54
094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0027_85905.jpg,93
019.Gray_Catbird/Gray_Catbird_0111_19550.jpg,18
068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0034_58148.jpg,67
080.Green_Kingfisher/Green_Kingfisher_0037_71113.jpg,79
069.Rufous_Hummingbird/Rufous_Hummingbird_0045_59533.jpg,68
150.Sage_Thrasher/Sage_Thrasher_0093_155501.jpg,149
158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0033_159912.jpg,157
125.Lincoln_Sparrow/Lincoln_Sparrow_0009_117535.jpg,124
015.Lazuli_Bunting/Lazuli_Bunting_0031_15018.jpg,14
115.Brewer_Sparrow/Brewer_Sparrow_0058_796701.jpg,114
022.Chuck_will_Widow/Chuck_Will_Widow_0050_22750.jpg,21
089.Hooded_Merganser/Hooded_Merganser_0036_796771.jpg,88
133.White_throated_Sparrow/White_Throated_Sparrow_0002_129057.jpg,132
106.Horned_Puffin/Horned_Puffin_0006_100989.jpg,105
178.Swainson_Warbler/Swainson_Warbler_0020_794863.jpg,177
151.Black_capped_Vireo/Black_Capped_Vireo_0043_797458.jpg,150
052.Pied_billed_Grebe/Pied_Billed_Grebe_0113_35703.jpg,51
143.Caspian_Tern/Caspian_Tern_0027_145899.jpg,142
199.Winter_Wren/Winter_Wren_0119_189545.jpg,198
145.Elegant_Tern/Elegant_Tern_0063_150873.jpg,144
087.Mallard/Mallard_0114_76924.jpg,86
044.Frigatebird/Frigatebird_0051_43043.jpg,43
057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0063_39802.jpg,56
003.Sooty_Albatross/Sooty_Albatross_0055_1160.jpg,2
085.Horned_Lark/Horned_Lark_0066_74796.jpg,84
184.Louisiana_Waterthrush/Louisiana_Waterthrush_0001_795271.jpg,183
156.White_eyed_Vireo/White_Eyed_Vireo_0030_159265.jpg,155
037.Acadian_Flycatcher/Acadian_Flycatcher_0016_29217.jpg,36
110.Geococcyx/Geococcyx_0061_104553.jpg,109
158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0089_797141.jpg,157
104.American_Pipit/American_Pipit_0087_99996.jpg,103
053.Western_Grebe/Western_Grebe_0086_36478.jpg,52
187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0043_796187.jpg,186
139.Scarlet_Tanager/Scarlet_Tanager_0083_138500.jpg,138
167.Hooded_Warbler/Hooded_Warbler_0012_164891.jpg,166
180.Wilson_Warbler/Wilson_Warbler_0107_175320.jpg,179
132.White_crowned_Sparrow/White_Crowned_Sparrow_0115_126027.jpg,131
068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0119_57575.jpg,67
071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0068_797093.jpg,70
060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0096_45012.jpg,59
174.Palm_Warbler/Palm_Warbler_0093_170499.jpg,173
197.Marsh_Wren/Marsh_Wren_0027_188376.jpg,196
123.Henslow_Sparrow/Henslow_Sparrow_0009_796611.jpg,122
072.Pomarine_Jaeger/Pomarine_Jaeger_0075_61349.jpg,71
199.Winter_Wren/Winter_Wren_0015_190099.jpg,198
162.Canada_Warbler/Canada_Warbler_0099_162425.jpg,161
155.Warbling_Vireo/Warbling_Vireo_0053_158675.jpg,154
149.Brown_Thrasher/Brown_Thrasher_0106_155083.jpg,148
053.Western_Grebe/Western_Grebe_0045_36425.jpg,52
044.Frigatebird/Frigatebird_0068_42795.jpg,43
159.Black_and_white_Warbler/Black_And_White_Warbler_0095_160406.jpg,158
078.Gray_Kingbird/Gray_Kingbird_0018_70241.jpg,77
158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0081_159963.jpg,157
036.Northern_Flicker/Northern_Flicker_0132_28313.jpg,35
193.Bewick_Wren/Bewick_Wren_0025_184932.jpg,192
190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0006_182592.jpg,189
111.Loggerhead_Shrike/Loggerhead_Shrike_0033_105686.jpg,110
114.Black_throated_Sparrow/Black_Throated_Sparrow_0027_107278.jpg,113
112.Great_Grey_Shrike/Great_Grey_Shrike_0089_797036.jpg,111
041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0028_42010.jpg,40
077.Tropical_Kingbird/Tropical_Kingbird_0044_69815.jpg,76
107.Common_Raven/Common_Raven_0010_101390.jpg,106
196.House_Wren/House_Wren_0085_187723.jpg,195
142.Black_Tern/Black_Tern_0055_144607.jpg,141
079.Belted_Kingfisher/Belted_Kingfisher_0041_70595.jpg,78
053.Western_Grebe/Western_Grebe_0099_36112.jpg,52
194.Cactus_Wren/Cactus_Wren_0030_185798.jpg,193
196.House_Wren/House_Wren_0116_187604.jpg,195
119.Field_Sparrow/Field_Sparrow_0027_113353.jpg,118
123.Henslow_Sparrow/Henslow_Sparrow_0021_116931.jpg,122
056.Pine_Grosbeak/Pine_Grosbeak_0102_38216.jpg,55
178.Swainson_Warbler/Swainson_Warbler_0034_794890.jpg,177
015.Lazuli_Bunting/Lazuli_Bunting_0004_14887.jpg,14
178.Swainson_Warbler/Swainson_Warbler_0049_794880.jpg,177
162.Canada_Warbler/Canada_Warbler_0091_162378.jpg,161
133.White_throated_Sparrow/White_Throated_Sparrow_0071_128915.jpg,132
108.White_necked_Raven/White_Necked_Raven_0003_797376.jpg,107
094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0131_86416.jpg,93
137.Cliff_Swallow/Cliff_Swallow_0103_133882.jpg,136
070.Green_Violetear/Green_Violetear_0050_795633.jpg,69
188.Pileated_Woodpecker/Pileated_Woodpecker_0105_180246.jpg,187
100.Brown_Pelican/Brown_Pelican_0100_94434.jpg,99
038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0068_29416.jpg,37
161.Blue_winged_Warbler/Blue_Winged_Warbler_0005_162095.jpg,160
067.Anna_Hummingbird/Anna_Hummingbird_0121_56436.jpg,66
138.Tree_Swallow/Tree_Swallow_0069_135148.jpg,137
089.Hooded_Merganser/Hooded_Merganser_0049_79136.jpg,88
132.White_crowned_Sparrow/White_Crowned_Sparrow_0068_126156.jpg,131
155.Warbling_Vireo/Warbling_Vireo_0079_158791.jpg,154
082.Ringed_Kingfisher/Ringed_Kingfisher_0053_72875.jpg,81
112.Great_Grey_Shrike/Great_Grey_Shrike_0004_797041.jpg,111
098.Scott_Oriole/Scott_Oriole_0045_92237.jpg,97
048.European_Goldfinch/European_Goldfinch_0013_794687.jpg,47
090.Red_breasted_Merganser/Red_Breasted_Merganser_0013_79301.jpg,89
045.Northern_Fulmar/Northern_Fulmar_0043_43685.jpg,44
193.Bewick_Wren/Bewick_Wren_0054_184902.jpg,192
084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0004_73811.jpg,83
018.Spotted_Catbird/Spotted_Catbird_0008_796789.jpg,17
069.Rufous_Hummingbird/Rufous_Hummingbird_0055_59935.jpg,68
004.Groove_billed_Ani/Groove_Billed_Ani_0027_1754.jpg,3
131.Vesper_Sparrow/Vesper_Sparrow_0033_125568.jpg,130
104.American_Pipit/American_Pipit_0116_100015.jpg,103
072.Pomarine_Jaeger/Pomarine_Jaeger_0066_795780.jpg,71
001.Black_footed_Albatross/Black_Footed_Albatross_0031_100.jpg,0
127.Savannah_Sparrow/Savannah_Sparrow_0008_118929.jpg,126
109.American_Redstart/American_Redstart_0096_102853.jpg,108
081.Pied_Kingfisher/Pied_Kingfisher_0014_72119.jpg,80
044.Frigatebird/Frigatebird_0021_42913.jpg,43
026.Bronzed_Cowbird/Bronzed_Cowbird_0014_24030.jpg,25
031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0028_26165.jpg,30
095.Baltimore_Oriole/Baltimore_Oriole_0050_89750.jpg,94
017.Cardinal/Cardinal_0060_17139.jpg,16
181.Worm_eating_Warbler/Worm_Eating_Warbler_0035_795575.jpg,180
003.Sooty_Albatross/Sooty_Albatross_0072_796371.jpg,2
051.Horned_Grebe/Horned_Grebe_0040_34548.jpg,50
083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0087_73264.jpg,82
142.Black_Tern/Black_Tern_0099_144242.jpg,141
183.Northern_Waterthrush/Northern_Waterthrush_0044_176961.jpg,182
004.Groove_billed_Ani/Groove_Billed_Ani_0058_1751.jpg,3
090.Red_breasted_Merganser/Red_Breasted_Merganser_0078_79393.jpg,89
049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0041_33396.jpg,48
014.Indigo_Bunting/Indigo_Bunting_0047_12966.jpg,13
087.Mallard/Mallard_0121_77434.jpg,86
141.Artic_Tern/Artic_Tern_0080_140889.jpg,140
013.Bobolink/Bobolink_0002_11085.jpg,12
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0045_26685.jpg,32
103.Sayornis/Sayornis_0038_98441.jpg,102
173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0079_168372.jpg,172
055.Evening_Grosbeak/Evening_Grosbeak_0027_37824.jpg,54
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0049_26766.jpg,32
044.Frigatebird/Frigatebird_0119_43042.jpg,43
096.Hooded_Oriole/Hooded_Oriole_0124_90350.jpg,95
038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0040_29447.jpg,37
099.Ovenbird/Ovenbird_0045_92973.jpg,98
064.Ring_billed_Gull/Ring_Billed_Gull_0127_51485.jpg,63
135.Bank_Swallow/Bank_Swallow_0044_129687.jpg,134
158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0077_797144.jpg,157
106.Horned_Puffin/Horned_Puffin_0072_100938.jpg,105
190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0062_182371.jpg,189
073.Blue_Jay/Blue_Jay_0085_62831.jpg,72
183.Northern_Waterthrush/Northern_Waterthrush_0020_177149.jpg,182
122.Harris_Sparrow/Harris_Sparrow_0081_116574.jpg,121
050.Eared_Grebe/Eared_Grebe_0027_34341.jpg,49
168.Kentucky_Warbler/Kentucky_Warbler_0027_795917.jpg,167
043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0018_795494.jpg,42
144.Common_Tern/Common_Tern_0025_147728.jpg,143
029.American_Crow/American_Crow_0117_25090.jpg,28
075.Green_Jay/Green_Jay_0111_65869.jpg,74
020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0044_22106.jpg,19
197.Marsh_Wren/Marsh_Wren_0118_188512.jpg,196
066.Western_Gull/Western_Gull_0058_53882.jpg,65
