image_path,labels
n02701002/n02701002_2821.JPEG,0
n02701002/n02701002_10324.JPEG,0
n02701002/n02701002_4903.JPEG,0
n02701002/n02701002_6954.JPEG,0
n02701002/n02701002_10745.JPEG,0
n02701002/n02701002_3542.JPEG,0
n02701002/n02701002_13808.JPEG,0
n02701002/n02701002_5016.JPEG,0
n02701002/n02701002_1094.JPEG,0
n02701002/n02701002_13263.JPEG,0
n02701002/n02701002_2945.JPEG,0
n02701002/n02701002_1482.JPEG,0
n02701002/n02701002_4540.JPEG,0
n02701002/n02701002_10648.JPEG,0
n02701002/n02701002_3177.JPEG,0
n02701002/n02701002_2553.JPEG,0
n02701002/n02701002_1515.JPEG,0
n02701002/n02701002_18725.JPEG,0
n02701002/n02701002_1623.JPEG,0
n02701002/n02701002_1760.JPEG,0
n02701002/n02701002_10678.JPEG,0
n02701002/n02701002_2422.JPEG,0
n02701002/n02701002_15883.JPEG,0
n02701002/n02701002_2449.JPEG,0
n02701002/n02701002_3219.JPEG,0
n02701002/n02701002_2863.JPEG,0
n02701002/n02701002_5690.JPEG,0
n02701002/n02701002_6492.JPEG,0
n02701002/n02701002_5857.JPEG,0
n02701002/n02701002_12714.JPEG,0
n02701002/n02701002_11083.JPEG,0
n02701002/n02701002_5174.JPEG,0
n02701002/n02701002_11790.JPEG,0
n02701002/n02701002_13688.JPEG,0
n02701002/n02701002_2078.JPEG,0
n02701002/n02701002_4299.JPEG,0
n02701002/n02701002_6313.JPEG,0
n02701002/n02701002_18685.JPEG,0
n02701002/n02701002_11677.JPEG,0
n02701002/n02701002_276.JPEG,0
n02701002/n02701002_6625.JPEG,0
n02701002/n02701002_2454.JPEG,0
n02701002/n02701002_6891.JPEG,0
n02701002/n02701002_5271.JPEG,0
n02701002/n02701002_10046.JPEG,0
n02701002/n02701002_2728.JPEG,0
n02701002/n02701002_1361.JPEG,0
n02701002/n02701002_3335.JPEG,0
n02701002/n02701002_14392.JPEG,0
n02701002/n02701002_199.JPEG,0
n02701002/n02701002_2962.JPEG,0
n02701002/n02701002_988.JPEG,0
n02701002/n02701002_17140.JPEG,0
n02701002/n02701002_4139.JPEG,0
n02701002/n02701002_17168.JPEG,0
n02701002/n02701002_3869.JPEG,0
n02701002/n02701002_1117.JPEG,0
n02701002/n02701002_5945.JPEG,0
n02701002/n02701002_3664.JPEG,0
n02701002/n02701002_2940.JPEG,0
n02701002/n02701002_114.JPEG,0
n02701002/n02701002_5247.JPEG,0
n02701002/n02701002_17485.JPEG,0
n02701002/n02701002_15167.JPEG,0
n02701002/n02701002_2418.JPEG,0
n02701002/n02701002_10624.JPEG,0
n02701002/n02701002_6357.JPEG,0
n02701002/n02701002_13594.JPEG,0
n02701002/n02701002_3003.JPEG,0
n02701002/n02701002_6192.JPEG,0
n02701002/n02701002_3434.JPEG,0
n02701002/n02701002_8892.JPEG,0
n02701002/n02701002_6501.JPEG,0
n02701002/n02701002_1837.JPEG,0
n02701002/n02701002_4289.JPEG,0
n02701002/n02701002_4902.JPEG,0
n02701002/n02701002_6758.JPEG,0
n02701002/n02701002_4572.JPEG,0
n02701002/n02701002_6733.JPEG,0
n02701002/n02701002_37.JPEG,0
n02701002/n02701002_3457.JPEG,0
n02701002/n02701002_1987.JPEG,0
n02701002/n02701002_4155.JPEG,0
n02701002/n02701002_5455.JPEG,0
n02701002/n02701002_285.JPEG,0
n02701002/n02701002_9054.JPEG,0
n02701002/n02701002_5788.JPEG,0
n02701002/n02701002_6044.JPEG,0
n02701002/n02701002_14226.JPEG,0
n02701002/n02701002_2280.JPEG,0
n02701002/n02701002_5685.JPEG,0
n02701002/n02701002_1035.JPEG,0
n02701002/n02701002_11492.JPEG,0
n02701002/n02701002_804.JPEG,0
n02701002/n02701002_3690.JPEG,0
n02701002/n02701002_3094.JPEG,0
n02701002/n02701002_3173.JPEG,0
n02701002/n02701002_1038.JPEG,0
n02701002/n02701002_6025.JPEG,0
n02701002/n02701002_1086.JPEG,0
n02701002/n02701002_3463.JPEG,0
n02701002/n02701002_1780.JPEG,0
n02701002/n02701002_5523.JPEG,0
n02701002/n02701002_2405.JPEG,0
n02701002/n02701002_16707.JPEG,0
n02701002/n02701002_2139.JPEG,0
n02701002/n02701002_1279.JPEG,0
n02701002/n02701002_5609.JPEG,0
n02701002/n02701002_3372.JPEG,0
n02701002/n02701002_2157.JPEG,0
n02701002/n02701002_7081.JPEG,0
n02701002/n02701002_2425.JPEG,0
n02701002/n02701002_4062.JPEG,0
n02701002/n02701002_9899.JPEG,0
n02701002/n02701002_13690.JPEG,0
n02701002/n02701002_5502.JPEG,0
n02701002/n02701002_3251.JPEG,0
n02701002/n02701002_6302.JPEG,0
n02701002/n02701002_11595.JPEG,0
n02701002/n02701002_873.JPEG,0
n02701002/n02701002_1460.JPEG,0
n02701002/n02701002_16750.JPEG,0
n02701002/n02701002_14080.JPEG,0
n02701002/n02701002_16027.JPEG,0
n02701002/n02701002_1451.JPEG,0
n02701002/n02701002_5390.JPEG,0
n02701002/n02701002_6596.JPEG,0
n02701002/n02701002_3700.JPEG,0
n02701002/n02701002_7894.JPEG,0
n02701002/n02701002_3755.JPEG,0
n02701002/n02701002_278.JPEG,0
n02701002/n02701002_4796.JPEG,0
n02701002/n02701002_4203.JPEG,0
n02701002/n02701002_2177.JPEG,0
n02701002/n02701002_1041.JPEG,0
n02701002/n02701002_4032.JPEG,0
n02701002/n02701002_4314.JPEG,0
n02701002/n02701002_3993.JPEG,0
n02701002/n02701002_1736.JPEG,0
n02701002/n02701002_845.JPEG,0
n02701002/n02701002_1767.JPEG,0
n02701002/n02701002_7734.JPEG,0
n02701002/n02701002_6521.JPEG,0
n02701002/n02701002_938.JPEG,0
n02701002/n02701002_2968.JPEG,0
n02701002/n02701002_369.JPEG,0
n02701002/n02701002_8833.JPEG,0
n02701002/n02701002_3087.JPEG,0
n02701002/n02701002_8232.JPEG,0
n02701002/n02701002_2122.JPEG,0
n02701002/n02701002_4482.JPEG,0
n02701002/n02701002_4266.JPEG,0
n02701002/n02701002_13820.JPEG,0
n02701002/n02701002_5748.JPEG,0
n02701002/n02701002_5946.JPEG,0
n02701002/n02701002_4031.JPEG,0
n02701002/n02701002_1526.JPEG,0
n02701002/n02701002_6287.JPEG,0
n02701002/n02701002_5640.JPEG,0
n02701002/n02701002_14576.JPEG,0
n02701002/n02701002_953.JPEG,0
n02701002/n02701002_1776.JPEG,0
n02701002/n02701002_15774.JPEG,0
n02701002/n02701002_7898.JPEG,0
n02701002/n02701002_10558.JPEG,0
n02701002/n02701002_14871.JPEG,0
n02701002/n02701002_13213.JPEG,0
n02701002/n02701002_4426.JPEG,0
n02701002/n02701002_1112.JPEG,0
n02701002/n02701002_584.JPEG,0
n02701002/n02701002_4468.JPEG,0
n02701002/n02701002_3682.JPEG,0
n02701002/n02701002_14308.JPEG,0
n02701002/n02701002_4274.JPEG,0
n02701002/n02701002_4504.JPEG,0
n02701002/n02701002_1904.JPEG,0
n02701002/n02701002_3639.JPEG,0
n02701002/n02701002_5610.JPEG,0
n02701002/n02701002_3660.JPEG,0
n02701002/n02701002_1630.JPEG,0
n02701002/n02701002_1797.JPEG,0
n02701002/n02701002_2218.JPEG,0
n02701002/n02701002_1594.JPEG,0
n02701002/n02701002_2732.JPEG,0
n02701002/n02701002_3500.JPEG,0
n02701002/n02701002_2413.JPEG,0
n02701002/n02701002_10707.JPEG,0
n02701002/n02701002_1382.JPEG,0
n02701002/n02701002_681.JPEG,0
n02701002/n02701002_894.JPEG,0
n02701002/n02701002_6996.JPEG,0
n02701002/n02701002_1215.JPEG,0
n02701002/n02701002_4876.JPEG,0
n02701002/n02701002_1216.JPEG,0
n02701002/n02701002_3895.JPEG,0
n02701002/n02701002_11890.JPEG,0
n02701002/n02701002_82.JPEG,0
n02701002/n02701002_3798.JPEG,0
n02701002/n02701002_3846.JPEG,0
n02701002/n02701002_1393.JPEG,0
n02701002/n02701002_2628.JPEG,0
n02701002/n02701002_839.JPEG,0
n02701002/n02701002_4922.JPEG,0
n02701002/n02701002_6054.JPEG,0
n02701002/n02701002_316.JPEG,0
n02701002/n02701002_3629.JPEG,0
n02701002/n02701002_4930.JPEG,0
n02701002/n02701002_1177.JPEG,0
n02701002/n02701002_3231.JPEG,0
n02701002/n02701002_3479.JPEG,0
n02701002/n02701002_4604.JPEG,0
n02701002/n02701002_14217.JPEG,0
n02701002/n02701002_3310.JPEG,0
n02701002/n02701002_5457.JPEG,0
n02701002/n02701002_1508.JPEG,0
n02701002/n02701002_3530.JPEG,0
n02701002/n02701002_1737.JPEG,0
n02701002/n02701002_7439.JPEG,0
n02701002/n02701002_3862.JPEG,0
n02701002/n02701002_4951.JPEG,0
n02701002/n02701002_3615.JPEG,0
n02701002/n02701002_6775.JPEG,0
n02701002/n02701002_436.JPEG,0
n02701002/n02701002_17416.JPEG,0
n02701002/n02701002_688.JPEG,0
n02701002/n02701002_1511.JPEG,0
n02701002/n02701002_3209.JPEG,0
n02701002/n02701002_4984.JPEG,0
n02701002/n02701002_4913.JPEG,0
n02701002/n02701002_3132.JPEG,0
n02701002/n02701002_4092.JPEG,0
n02701002/n02701002_779.JPEG,0
n02701002/n02701002_6662.JPEG,0
n02701002/n02701002_1660.JPEG,0
n02701002/n02701002_3349.JPEG,0
n02701002/n02701002_9663.JPEG,0
n02701002/n02701002_16149.JPEG,0
n02701002/n02701002_1939.JPEG,0
n02701002/n02701002_3906.JPEG,0
n02701002/n02701002_1802.JPEG,0
n02701002/n02701002_1303.JPEG,0
n02701002/n02701002_18046.JPEG,0
n02701002/n02701002_3680.JPEG,0
n02701002/n02701002_3138.JPEG,0
n02701002/n02701002_11320.JPEG,0
n02701002/n02701002_4820.JPEG,0
n02701002/n02701002_15417.JPEG,0
n02701002/n02701002_274.JPEG,0
n02701002/n02701002_11927.JPEG,0
n02701002/n02701002_5458.JPEG,0
n02701002/n02701002_1695.JPEG,0
n02701002/n02701002_255.JPEG,0
n02701002/n02701002_2224.JPEG,0
n02701002/n02701002_13169.JPEG,0
n02701002/n02701002_6534.JPEG,0
n02701002/n02701002_5578.JPEG,0
n02701002/n02701002_4065.JPEG,0
n02701002/n02701002_6204.JPEG,0
n02701002/n02701002_9662.JPEG,0
n02701002/n02701002_2216.JPEG,0
n02701002/n02701002_340.JPEG,0
n02701002/n02701002_683.JPEG,0
n02701002/n02701002_12964.JPEG,0
n02701002/n02701002_1175.JPEG,0
n02701002/n02701002_1448.JPEG,0
n02701002/n02701002_1667.JPEG,0
n02701002/n02701002_9088.JPEG,0
n02701002/n02701002_693.JPEG,0
n02701002/n02701002_787.JPEG,0
n02701002/n02701002_4262.JPEG,0
n02701002/n02701002_5643.JPEG,0
n02701002/n02701002_6177.JPEG,0
n02701002/n02701002_2397.JPEG,0
n02701002/n02701002_1247.JPEG,0
n02701002/n02701002_4664.JPEG,0
n02701002/n02701002_5223.JPEG,0
n02701002/n02701002_6721.JPEG,0
n02701002/n02701002_4512.JPEG,0
n02701002/n02701002_373.JPEG,0
n02701002/n02701002_9738.JPEG,0
n02701002/n02701002_3672.JPEG,0
n02701002/n02701002_12561.JPEG,0
n02701002/n02701002_1063.JPEG,0
n02701002/n02701002_1195.JPEG,0
n02701002/n02701002_3668.JPEG,0
n02701002/n02701002_6405.JPEG,0
n02701002/n02701002_1615.JPEG,0
n02701002/n02701002_3950.JPEG,0
n02701002/n02701002_3872.JPEG,0
n02701002/n02701002_6757.JPEG,0
n02701002/n02701002_1029.JPEG,0
n02701002/n02701002_17492.JPEG,0
n02701002/n02701002_7259.JPEG,0
n02701002/n02701002_1748.JPEG,0
n02701002/n02701002_3402.JPEG,0
n02701002/n02701002_673.JPEG,0
n02701002/n02701002_802.JPEG,0
n02701002/n02701002_4212.JPEG,0
n02701002/n02701002_3735.JPEG,0
n02701002/n02701002_7126.JPEG,0
n02701002/n02701002_175.JPEG,0
n02701002/n02701002_4108.JPEG,0
n02701002/n02701002_3904.JPEG,0
n02701002/n02701002_18232.JPEG,0
n02701002/n02701002_7103.JPEG,0
n02701002/n02701002_5206.JPEG,0
n02701002/n02701002_1076.JPEG,0
n02701002/n02701002_1091.JPEG,0
n02701002/n02701002_11802.JPEG,0
n02701002/n02701002_3324.JPEG,0
n02701002/n02701002_15609.JPEG,0
n02701002/n02701002_11614.JPEG,0
n02701002/n02701002_1386.JPEG,0
n02701002/n02701002_3549.JPEG,0
n02701002/n02701002_7757.JPEG,0
n02701002/n02701002_11647.JPEG,0
n02701002/n02701002_1631.JPEG,0
n02701002/n02701002_3225.JPEG,0
n02701002/n02701002_3543.JPEG,0
n02701002/n02701002_6835.JPEG,0
n02701002/n02701002_1371.JPEG,0
n02701002/n02701002_128.JPEG,0
n02701002/n02701002_328.JPEG,0
n02701002/n02701002_322.JPEG,0
n02701002/n02701002_12944.JPEG,0
n02701002/n02701002_13599.JPEG,0
n02701002/n02701002_5023.JPEG,0
n02701002/n02701002_4379.JPEG,0
n02701002/n02701002_16281.JPEG,0
n02701002/n02701002_3227.JPEG,0
n02701002/n02701002_1785.JPEG,0
n02701002/n02701002_288.JPEG,0
n02701002/n02701002_3827.JPEG,0
n02701002/n02701002_2225.JPEG,0
n02701002/n02701002_7057.JPEG,0
n02701002/n02701002_1249.JPEG,0
n02701002/n02701002_18607.JPEG,0
n02701002/n02701002_4353.JPEG,0
n02701002/n02701002_3016.JPEG,0
n02701002/n02701002_12421.JPEG,0
n02701002/n02701002_154.JPEG,0
n02701002/n02701002_4577.JPEG,0
n02701002/n02701002_1092.JPEG,0
n02701002/n02701002_4360.JPEG,0
n02701002/n02701002_5722.JPEG,0
n02701002/n02701002_1555.JPEG,0
n02701002/n02701002_4547.JPEG,0
n02701002/n02701002_1490.JPEG,0
n02701002/n02701002_5433.JPEG,0
n02701002/n02701002_550.JPEG,0
n02701002/n02701002_4581.JPEG,0
n02701002/n02701002_1617.JPEG,0
n02701002/n02701002_5770.JPEG,0
n02701002/n02701002_926.JPEG,0
n02701002/n02701002_3279.JPEG,0
n02701002/n02701002_5676.JPEG,0
n02701002/n02701002_3528.JPEG,0
n02701002/n02701002_1269.JPEG,0
n02701002/n02701002_1814.JPEG,0
n02701002/n02701002_10937.JPEG,0
n02701002/n02701002_11209.JPEG,0
n02701002/n02701002_13054.JPEG,0
n02701002/n02701002_4371.JPEG,0
n02701002/n02701002_4873.JPEG,0
n02701002/n02701002_5191.JPEG,0
n02701002/n02701002_15392.JPEG,0
n02701002/n02701002_17500.JPEG,0
n02701002/n02701002_890.JPEG,0
n02701002/n02701002_5711.JPEG,0
n02701002/n02701002_15550.JPEG,0
n02701002/n02701002_5727.JPEG,0
n02701002/n02701002_1542.JPEG,0
n02701002/n02701002_4311.JPEG,0
n02701002/n02701002_836.JPEG,0
n02701002/n02701002_290.JPEG,0
n02701002/n02701002_4121.JPEG,0
n02701002/n02701002_4397.JPEG,0
n02701002/n02701002_3514.JPEG,0
n02701002/n02701002_2907.JPEG,0
n02701002/n02701002_3165.JPEG,0
n02701002/n02701002_4866.JPEG,0
n02701002/n02701002_13980.JPEG,0
n02701002/n02701002_10625.JPEG,0
n02701002/n02701002_1270.JPEG,0
n02701002/n02701002_4562.JPEG,0
n02701002/n02701002_773.JPEG,0
n02701002/n02701002_944.JPEG,0
n02701002/n02701002_12264.JPEG,0
n02701002/n02701002_16062.JPEG,0
n02701002/n02701002_353.JPEG,0
n02701002/n02701002_5121.JPEG,0
n02701002/n02701002_6548.JPEG,0
n02701002/n02701002_919.JPEG,0
n02701002/n02701002_3517.JPEG,0
n02701002/n02701002_3292.JPEG,0
n02701002/n02701002_10888.JPEG,0
n02701002/n02701002_11393.JPEG,0
n02701002/n02701002_336.JPEG,0
n02701002/n02701002_6572.JPEG,0
n02701002/n02701002_2358.JPEG,0
n02701002/n02701002_12867.JPEG,0
n02701002/n02701002_1995.JPEG,0
n02701002/n02701002_2154.JPEG,0
n02701002/n02701002_4944.JPEG,0
n02701002/n02701002_6623.JPEG,0
n02701002/n02701002_13613.JPEG,0
n02701002/n02701002_1816.JPEG,0
n02701002/n02701002_2188.JPEG,0
n02701002/n02701002_4047.JPEG,0
n02701002/n02701002_3985.JPEG,0
n02701002/n02701002_6505.JPEG,0
n02701002/n02701002_101.JPEG,0
n02701002/n02701002_3049.JPEG,0
n02701002/n02701002_14514.JPEG,0
n02701002/n02701002_3762.JPEG,0
n02701002/n02701002_3348.JPEG,0
n02701002/n02701002_15727.JPEG,0
n02701002/n02701002_16090.JPEG,0
n02701002/n02701002_3155.JPEG,0
n02701002/n02701002_4607.JPEG,0
n02701002/n02701002_1777.JPEG,0
n02701002/n02701002_6340.JPEG,0
n02701002/n02701002_1447.JPEG,0
n02701002/n02701002_196.JPEG,0
n02701002/n02701002_10767.JPEG,0
n02701002/n02701002_4027.JPEG,0
n02701002/n02701002_2928.JPEG,0
n02701002/n02701002_4439.JPEG,0
n02701002/n02701002_3608.JPEG,0
n02701002/n02701002_3387.JPEG,0
n02701002/n02701002_3987.JPEG,0
n02701002/n02701002_1272.JPEG,0
n02701002/n02701002_4894.JPEG,0
n02701002/n02701002_1541.JPEG,0
n02701002/n02701002_16611.JPEG,0
n02701002/n02701002_16488.JPEG,0
n02701002/n02701002_6477.JPEG,0
n02701002/n02701002_5934.JPEG,0
n02701002/n02701002_1792.JPEG,0
n02701002/n02701002_17576.JPEG,0
n02701002/n02701002_11109.JPEG,0
n02701002/n02701002_5188.JPEG,0
n02701002/n02701002_8616.JPEG,0
n02701002/n02701002_4644.JPEG,0
n02701002/n02701002_8775.JPEG,0
n02701002/n02701002_1487.JPEG,0
n02701002/n02701002_96.JPEG,0
n02701002/n02701002_15420.JPEG,0
n02701002/n02701002_1693.JPEG,0
n02701002/n02701002_7131.JPEG,0
n02701002/n02701002_937.JPEG,0
n02701002/n02701002_13494.JPEG,0
n02701002/n02701002_8586.JPEG,0
n02701002/n02701002_4635.JPEG,0
n02701002/n02701002_1506.JPEG,0
n02701002/n02701002_58.JPEG,0
n02701002/n02701002_5105.JPEG,0
n02701002/n02701002_724.JPEG,0
n02701002/n02701002_15748.JPEG,0
n02701002/n02701002_4045.JPEG,0
n02701002/n02701002_4992.JPEG,0
n02701002/n02701002_5288.JPEG,0
n02701002/n02701002_1470.JPEG,0
n02701002/n02701002_6323.JPEG,0
n02701002/n02701002_7164.JPEG,0
n02701002/n02701002_10926.JPEG,0
n02701002/n02701002_381.JPEG,0
n02701002/n02701002_4223.JPEG,0
n02701002/n02701002_17491.JPEG,0
n02701002/n02701002_14209.JPEG,0
n02701002/n02701002_4624.JPEG,0
n02701002/n02701002_356.JPEG,0
n02701002/n02701002_14383.JPEG,0
n02701002/n02701002_4953.JPEG,0
n02701002/n02701002_2832.JPEG,0
n02701002/n02701002_4129.JPEG,0
n02701002/n02701002_891.JPEG,0
n02701002/n02701002_4937.JPEG,0
n02701002/n02701002_15898.JPEG,0
n02701002/n02701002_502.JPEG,0
n02701002/n02701002_728.JPEG,0
n02701002/n02701002_2221.JPEG,0
n02701002/n02701002_7345.JPEG,0
n02701002/n02701002_2164.JPEG,0
n02701002/n02701002_4128.JPEG,0
n02701002/n02701002_7182.JPEG,0
n02701002/n02701002_17717.JPEG,0
n02701002/n02701002_1107.JPEG,0
n02701002/n02701002_12513.JPEG,0
n02701002/n02701002_4158.JPEG,0
n02701002/n02701002_16125.JPEG,0
n02701002/n02701002_1955.JPEG,0
n02701002/n02701002_3713.JPEG,0
n02701002/n02701002_2636.JPEG,0
n02701002/n02701002_4414.JPEG,0
n02701002/n02701002_5017.JPEG,0
n02701002/n02701002_5985.JPEG,0
n02701002/n02701002_4392.JPEG,0
n02701002/n02701002_976.JPEG,0
n02701002/n02701002_7908.JPEG,0
n02701002/n02701002_3966.JPEG,0
n02701002/n02701002_3154.JPEG,0
n02701002/n02701002_1497.JPEG,0
n02701002/n02701002_3032.JPEG,0
n02701002/n02701002_703.JPEG,0
n02701002/n02701002_1971.JPEG,0
n02701002/n02701002_121.JPEG,0
n02701002/n02701002_3934.JPEG,0
n02701002/n02701002_14965.JPEG,0
n02701002/n02701002_2201.JPEG,0
n02701002/n02701002_10422.JPEG,0
n02701002/n02701002_14690.JPEG,0
n02701002/n02701002_2936.JPEG,0
n02701002/n02701002_11912.JPEG,0
n02701002/n02701002_4740.JPEG,0
n02701002/n02701002_5618.JPEG,0
n02701002/n02701002_1286.JPEG,0
n02701002/n02701002_4806.JPEG,0
n02701002/n02701002_936.JPEG,0
n02701002/n02701002_1489.JPEG,0
n02701002/n02701002_2972.JPEG,0
n02701002/n02701002_803.JPEG,0
n02701002/n02701002_1537.JPEG,0
n02701002/n02701002_2297.JPEG,0
n02701002/n02701002_6060.JPEG,0
n02701002/n02701002_6167.JPEG,0
n02701002/n02701002_15645.JPEG,0
n02701002/n02701002_12278.JPEG,0
n02701002/n02701002_15843.JPEG,0
n02701002/n02701002_15197.JPEG,0
n02701002/n02701002_6713.JPEG,0
n02701002/n02701002_115.JPEG,0
n02701002/n02701002_789.JPEG,0
n02701002/n02701002_2338.JPEG,0
n02701002/n02701002_6198.JPEG,0
n02701002/n02701002_3221.JPEG,0
n02701002/n02701002_2118.JPEG,0
n02701002/n02701002_3573.JPEG,0
n02701002/n02701002_18146.JPEG,0
n02701002/n02701002_14050.JPEG,0
n02701002/n02701002_3789.JPEG,0
n02701002/n02701002_506.JPEG,0
n02701002/n02701002_4797.JPEG,0
n02701002/n02701002_17933.JPEG,0
n02701002/n02701002_1992.JPEG,0
n02701002/n02701002_4194.JPEG,0
n02701002/n02701002_13667.JPEG,0
n02701002/n02701002_6503.JPEG,0
n02701002/n02701002_10894.JPEG,0
n02701002/n02701002_4522.JPEG,0
n02701002/n02701002_2220.JPEG,0
n02701002/n02701002_4347.JPEG,0
n02701002/n02701002_649.JPEG,0
n02701002/n02701002_5138.JPEG,0
n02701002/n02701002_9281.JPEG,0
n02701002/n02701002_3156.JPEG,0
n02701002/n02701002_4174.JPEG,0
n02701002/n02701002_2616.JPEG,0
n02701002/n02701002_4436.JPEG,0
n02701002/n02701002_1468.JPEG,0
n02701002/n02701002_1662.JPEG,0
n02701002/n02701002_564.JPEG,0
n02701002/n02701002_7695.JPEG,0
n02701002/n02701002_4198.JPEG,0
n02701002/n02701002_3897.JPEG,0
n02701002/n02701002_15411.JPEG,0
n02701002/n02701002_3381.JPEG,0
n02701002/n02701002_925.JPEG,0
n02701002/n02701002_3167.JPEG,0
n02701002/n02701002_1347.JPEG,0
n02701002/n02701002_2883.JPEG,0
n02701002/n02701002_16803.JPEG,0
n02701002/n02701002_4474.JPEG,0
n02701002/n02701002_9069.JPEG,0
n02701002/n02701002_18480.JPEG,0
n02701002/n02701002_4867.JPEG,0
n02701002/n02701002_244.JPEG,0
n02701002/n02701002_4864.JPEG,0
n02701002/n02701002_4449.JPEG,0
n02701002/n02701002_5982.JPEG,0
n02701002/n02701002_3265.JPEG,0
n02701002/n02701002_5032.JPEG,0
n02701002/n02701002_2361.JPEG,0
n02701002/n02701002_1658.JPEG,0
n02701002/n02701002_2488.JPEG,0
n02701002/n02701002_1463.JPEG,0
n02701002/n02701002_3302.JPEG,0
n02701002/n02701002_2091.JPEG,0
n02701002/n02701002_1927.JPEG,0
n02701002/n02701002_3185.JPEG,0
n02701002/n02701002_3806.JPEG,0
n02701002/n02701002_4735.JPEG,0
n02701002/n02701002_2935.JPEG,0
n02701002/n02701002_1714.JPEG,0
n02701002/n02701002_3759.JPEG,0
n02701002/n02701002_10200.JPEG,0
n02701002/n02701002_14926.JPEG,0
n02701002/n02701002_12415.JPEG,0
n02701002/n02701002_17067.JPEG,0
n02701002/n02701002_3406.JPEG,0
n02701002/n02701002_496.JPEG,0
n02701002/n02701002_16435.JPEG,0
n02701002/n02701002_3533.JPEG,0
n02701002/n02701002_13027.JPEG,0
n02701002/n02701002_3217.JPEG,0
n02701002/n02701002_3940.JPEG,0
n02701002/n02701002_14502.JPEG,0
n02701002/n02701002_11433.JPEG,0
n02701002/n02701002_4910.JPEG,0
n02701002/n02701002_3884.JPEG,0
n02701002/n02701002_5382.JPEG,0
n02701002/n02701002_4074.JPEG,0
n02701002/n02701002_5555.JPEG,0
n02701002/n02701002_14582.JPEG,0
n02701002/n02701002_2006.JPEG,0
n02701002/n02701002_3391.JPEG,0
n02701002/n02701002_3469.JPEG,0
n02701002/n02701002_4229.JPEG,0
n02701002/n02701002_5279.JPEG,0
n02701002/n02701002_17786.JPEG,0
n02701002/n02701002_7886.JPEG,0
n02701002/n02701002_13949.JPEG,0
n02701002/n02701002_10279.JPEG,0
n02701002/n02701002_3644.JPEG,0
n02701002/n02701002_2625.JPEG,0
n02701002/n02701002_6933.JPEG,0
n02701002/n02701002_3486.JPEG,0
n02701002/n02701002_5904.JPEG,0
n02701002/n02701002_12331.JPEG,0
n02701002/n02701002_4700.JPEG,0
n02701002/n02701002_4507.JPEG,0
n02701002/n02701002_46.JPEG,0
n02701002/n02701002_1632.JPEG,0
n02701002/n02701002_6650.JPEG,0
n02701002/n02701002_2012.JPEG,0
n02701002/n02701002_4364.JPEG,0
