image_path,labels
n02701002/n02701002_1303.JPEG,0
n04065272/n04065272_3446.JPEG,1
n02701002/n02701002_3016.JPEG,0
n04065272/n04065272_23488.JPEG,1
n02701002/n02701002_2636.JPEG,0
n04065272/n04065272_1853.JPEG,1
n02701002/n02701002_3768.JPEG,0
n02701002/n02701002_4951.JPEG,0
n04065272/n04065272_1501.JPEG,1
n04065272/n04065272_22808.JPEG,1
n02701002/n02701002_1471.JPEG,0
n04065272/n04065272_7268.JPEG,1
n02701002/n02701002_340.JPEG,0
n04065272/n04065272_16156.JPEG,1
n04065272/n04065272_16050.JPEG,1
n04065272/n04065272_18635.JPEG,1
n04065272/n04065272_23057.JPEG,1
n02701002/n02701002_3173.JPEG,0
n04065272/n04065272_7323.JPEG,1
n04065272/n04065272_12837.JPEG,1
n04065272/n04065272_5781.JPEG,1
n04065272/n04065272_23178.JPEG,1
n04065272/n04065272_21112.JPEG,1
n02701002/n02701002_6720.JPEG,0
n02701002/n02701002_2220.JPEG,0
n02701002/n02701002_683.JPEG,0
n04065272/n04065272_14831.JPEG,1
n04065272/n04065272_20762.JPEG,1
n02701002/n02701002_2194.JPEG,0
n04065272/n04065272_21680.JPEG,1
n02701002/n02701002_14308.JPEG,0
n04065272/n04065272_5214.JPEG,1
n02701002/n02701002_4128.JPEG,0
n02701002/n02701002_4360.JPEG,0
n04065272/n04065272_11517.JPEG,1
n04065272/n04065272_15917.JPEG,1
n02701002/n02701002_3673.JPEG,0
n04065272/n04065272_21473.JPEG,1
n04065272/n04065272_12015.JPEG,1
n04065272/n04065272_5668.JPEG,1
n04065272/n04065272_19162.JPEG,1
n02701002/n02701002_4289.JPEG,0
n04065272/n04065272_22150.JPEG,1
n04065272/n04065272_26979.JPEG,1
n02701002/n02701002_58.JPEG,0
n02701002/n02701002_4129.JPEG,0
n02701002/n02701002_2361.JPEG,0
n02701002/n02701002_17416.JPEG,0
n02701002/n02701002_1361.JPEG,0
n02701002/n02701002_6650.JPEG,0
n02701002/n02701002_1347.JPEG,0
n04065272/n04065272_12858.JPEG,1
n02701002/n02701002_807.JPEG,0
n04065272/n04065272_24221.JPEG,1
n04065272/n04065272_33950.JPEG,1
n04065272/n04065272_25537.JPEG,1
n02701002/n02701002_3132.JPEG,0
n04065272/n04065272_16761.JPEG,1
n02701002/n02701002_2024.JPEG,0
n04065272/n04065272_4993.JPEG,1
n02701002/n02701002_62.JPEG,0
n04065272/n04065272_19935.JPEG,1
n02701002/n02701002_17576.JPEG,0
n04065272/n04065272_9536.JPEG,1
n02701002/n02701002_2872.JPEG,0
n02701002/n02701002_4891.JPEG,0
n04065272/n04065272_10475.JPEG,1
n02701002/n02701002_6619.JPEG,0
n04065272/n04065272_12253.JPEG,1
n04065272/n04065272_7213.JPEG,1
n04065272/n04065272_15591.JPEG,1
n04065272/n04065272_4547.JPEG,1
n04065272/n04065272_18868.JPEG,1
n04065272/n04065272_17158.JPEG,1
n04065272/n04065272_3509.JPEG,1
n02701002/n02701002_788.JPEG,0
n04065272/n04065272_12362.JPEG,1
n02701002/n02701002_3361.JPEG,0
n02701002/n02701002_13688.JPEG,0
n02701002/n02701002_11976.JPEG,0
n02701002/n02701002_356.JPEG,0
n02701002/n02701002_1533.JPEG,0
n04065272/n04065272_9122.JPEG,1
n02701002/n02701002_2825.JPEG,0
n02701002/n02701002_9556.JPEG,0
n02701002/n02701002_17485.JPEG,0
n02701002/n02701002_6271.JPEG,0
n04065272/n04065272_33473.JPEG,1
n04065272/n04065272_14206.JPEG,1
n02701002/n02701002_17150.JPEG,0
n04065272/n04065272_1527.JPEG,1
n02701002/n02701002_1895.JPEG,0
n04065272/n04065272_17304.JPEG,1
n04065272/n04065272_3149.JPEG,1
n02701002/n02701002_4512.JPEG,0
n02701002/n02701002_5041.JPEG,0
n02701002/n02701002_15923.JPEG,0
n04065272/n04065272_465.JPEG,1
n04065272/n04065272_12311.JPEG,1
n04065272/n04065272_21186.JPEG,1
n04065272/n04065272_63.JPEG,1
n04065272/n04065272_5822.JPEG,1
n02701002/n02701002_1126.JPEG,0
n02701002/n02701002_5748.JPEG,0
n02701002/n02701002_3668.JPEG,0
n02701002/n02701002_4401.JPEG,0
n02701002/n02701002_101.JPEG,0
n04065272/n04065272_19351.JPEG,1
n02701002/n02701002_5722.JPEG,0
n02701002/n02701002_274.JPEG,0
n04065272/n04065272_20417.JPEG,1
n04065272/n04065272_8828.JPEG,1
n04065272/n04065272_6144.JPEG,1
n04065272/n04065272_14938.JPEG,1
n04065272/n04065272_18963.JPEG,1
n02701002/n02701002_6060.JPEG,0
n04065272/n04065272_542.JPEG,1
n02701002/n02701002_249.JPEG,0
n04065272/n04065272_6827.JPEG,1
n02701002/n02701002_14502.JPEG,0
n02701002/n02701002_436.JPEG,0
n04065272/n04065272_29702.JPEG,1
n04065272/n04065272_476.JPEG,1
n04065272/n04065272_27348.JPEG,1
n02701002/n02701002_13054.JPEG,0
n04065272/n04065272_1663.JPEG,1
n02701002/n02701002_14530.JPEG,0
n04065272/n04065272_2620.JPEG,1
n04065272/n04065272_29188.JPEG,1
n02701002/n02701002_6623.JPEG,0
n04065272/n04065272_12735.JPEG,1
n04065272/n04065272_3306.JPEG,1
n02701002/n02701002_1814.JPEG,0
n04065272/n04065272_9797.JPEG,1
n02701002/n02701002_18046.JPEG,0
n04065272/n04065272_27208.JPEG,1
n02701002/n02701002_5616.JPEG,0
n04065272/n04065272_14299.JPEG,1
n04065272/n04065272_6357.JPEG,1
n02701002/n02701002_15609.JPEG,0
n04065272/n04065272_3576.JPEG,1
n02701002/n02701002_6505.JPEG,0
n04065272/n04065272_8881.JPEG,1
n02701002/n02701002_1448.JPEG,0
n02701002/n02701002_1051.JPEG,0
n02701002/n02701002_3136.JPEG,0
n04065272/n04065272_6356.JPEG,1
n02701002/n02701002_2425.JPEG,0
n02701002/n02701002_11610.JPEG,0
n02701002/n02701002_6891.JPEG,0
n02701002/n02701002_891.JPEG,0
n04065272/n04065272_11596.JPEG,1
n04065272/n04065272_3899.JPEG,1
n02701002/n02701002_3292.JPEG,0
n02701002/n02701002_3391.JPEG,0
n02701002/n02701002_1789.JPEG,0
n02701002/n02701002_630.JPEG,0
n02701002/n02701002_1332.JPEG,0
n02701002/n02701002_789.JPEG,0
n02701002/n02701002_336.JPEG,0
n04065272/n04065272_11117.JPEG,1
n04065272/n04065272_7136.JPEG,1
n04065272/n04065272_5560.JPEG,1
n02701002/n02701002_4987.JPEG,0
n02701002/n02701002_1204.JPEG,0
n04065272/n04065272_6523.JPEG,1
n04065272/n04065272_10320.JPEG,1
n04065272/n04065272_4514.JPEG,1
n02701002/n02701002_6548.JPEG,0
n04065272/n04065272_12541.JPEG,1
n02701002/n02701002_8018.JPEG,0
n02701002/n02701002_9426.JPEG,0
n02701002/n02701002_17717.JPEG,0
n02701002/n02701002_3941.JPEG,0
n04065272/n04065272_21763.JPEG,1
n04065272/n04065272_16241.JPEG,1
n02701002/n02701002_6377.JPEG,0
n04065272/n04065272_8530.JPEG,1
n02701002/n02701002_5676.JPEG,0
n02701002/n02701002_6667.JPEG,0
n02701002/n02701002_944.JPEG,0
n04065272/n04065272_9542.JPEG,1
n02701002/n02701002_3138.JPEG,0
n04065272/n04065272_6158.JPEG,1
n02701002/n02701002_2565.JPEG,0
n02701002/n02701002_12331.JPEG,0
n04065272/n04065272_2115.JPEG,1
n02701002/n02701002_4924.JPEG,0
n04065272/n04065272_8891.JPEG,1
n04065272/n04065272_18993.JPEG,1
n04065272/n04065272_10755.JPEG,1
n02701002/n02701002_124.JPEG,0
n02701002/n02701002_3326.JPEG,0
n02701002/n02701002_1802.JPEG,0
n04065272/n04065272_7613.JPEG,1
n02701002/n02701002_1596.JPEG,0
n02701002/n02701002_6025.JPEG,0
n02701002/n02701002_3406.JPEG,0
n04065272/n04065272_16676.JPEG,1
n04065272/n04065272_25951.JPEG,1
n04065272/n04065272_22944.JPEG,1
n04065272/n04065272_26884.JPEG,1
n02701002/n02701002_3156.JPEG,0
n02701002/n02701002_916.JPEG,0
n02701002/n02701002_3857.JPEG,0
n04065272/n04065272_16899.JPEG,1
n02701002/n02701002_3221.JPEG,0
n02701002/n02701002_6810.JPEG,0
n02701002/n02701002_1177.JPEG,0
n04065272/n04065272_885.JPEG,1
n02701002/n02701002_5615.JPEG,0
n02701002/n02701002_128.JPEG,0
n02701002/n02701002_17823.JPEG,0
n04065272/n04065272_7638.JPEG,1
n04065272/n04065272_6328.JPEG,1
n02701002/n02701002_5711.JPEG,0
n04065272/n04065272_12009.JPEG,1
n04065272/n04065272_3572.JPEG,1
n04065272/n04065272_31781.JPEG,1
n04065272/n04065272_32091.JPEG,1
n04065272/n04065272_33719.JPEG,1
n04065272/n04065272_24529.JPEG,1
n04065272/n04065272_23899.JPEG,1
n02701002/n02701002_15197.JPEG,0
n02701002/n02701002_6890.JPEG,0
n02701002/n02701002_421.JPEG,0
n02701002/n02701002_4439.JPEG,0
n04065272/n04065272_8961.JPEG,1
n02701002/n02701002_4866.JPEG,0
n02701002/n02701002_2928.JPEG,0
n02701002/n02701002_383.JPEG,0
n02701002/n02701002_925.JPEG,0
n04065272/n04065272_20427.JPEG,1
n04065272/n04065272_20124.JPEG,1
n04065272/n04065272_7631.JPEG,1
n02701002/n02701002_4045.JPEG,0
n02701002/n02701002_2492.JPEG,0
n04065272/n04065272_7584.JPEG,1
n02701002/n02701002_938.JPEG,0
n04065272/n04065272_25709.JPEG,1
n02701002/n02701002_5177.JPEG,0
n04065272/n04065272_14017.JPEG,1
n04065272/n04065272_11440.JPEG,1
n02701002/n02701002_2078.JPEG,0
n02701002/n02701002_791.JPEG,0
n04065272/n04065272_12798.JPEG,1
n04065272/n04065272_13572.JPEG,1
n04065272/n04065272_4350.JPEG,1
n04065272/n04065272_2410.JPEG,1
n02701002/n02701002_857.JPEG,0
n02701002/n02701002_13780.JPEG,0
n02701002/n02701002_7182.JPEG,0
n02701002/n02701002_175.JPEG,0
n02701002/n02701002_9662.JPEG,0
n02701002/n02701002_5502.JPEG,0
n04065272/n04065272_23782.JPEG,1
n04065272/n04065272_17242.JPEG,1
n02701002/n02701002_5405.JPEG,0
n04065272/n04065272_10860.JPEG,1
n02701002/n02701002_926.JPEG,0
n02701002/n02701002_4363.JPEG,0
n04065272/n04065272_4405.JPEG,1
n02701002/n02701002_4379.JPEG,0
n02701002/n02701002_5013.JPEG,0
n02701002/n02701002_3457.JPEG,0
n02701002/n02701002_13027.JPEG,0
n02701002/n02701002_18232.JPEG,0
n02701002/n02701002_2968.JPEG,0
n02701002/n02701002_8586.JPEG,0
n02701002/n02701002_5271.JPEG,0
n04065272/n04065272_9875.JPEG,1
n02701002/n02701002_3694.JPEG,0
n02701002/n02701002_2218.JPEG,0
n02701002/n02701002_6779.JPEG,0
n02701002/n02701002_1286.JPEG,0
n04065272/n04065272_18937.JPEG,1
n02701002/n02701002_11033.JPEG,0
n02701002/n02701002_11489.JPEG,0
n04065272/n04065272_2107.JPEG,1
n02701002/n02701002_6591.JPEG,0
n04065272/n04065272_23830.JPEG,1
n02701002/n02701002_4604.JPEG,0
n02701002/n02701002_4340.JPEG,0
n02701002/n02701002_10558.JPEG,0
n04065272/n04065272_4538.JPEG,1
n02701002/n02701002_4820.JPEG,0
n02701002/n02701002_5406.JPEG,0
n04065272/n04065272_2238.JPEG,1
n04065272/n04065272_22031.JPEG,1
n02701002/n02701002_17500.JPEG,0
n02701002/n02701002_2638.JPEG,0
n04065272/n04065272_9035.JPEG,1
n02701002/n02701002_1216.JPEG,0
n02701002/n02701002_3665.JPEG,0
n04065272/n04065272_25182.JPEG,1
n04065272/n04065272_14168.JPEG,1
n02701002/n02701002_3584.JPEG,0
n04065272/n04065272_17090.JPEG,1
n04065272/n04065272_29489.JPEG,1
n02701002/n02701002_7039.JPEG,0
n02701002/n02701002_802.JPEG,0
n04065272/n04065272_20332.JPEG,1
n02701002/n02701002_1592.JPEG,0
n04065272/n04065272_10433.JPEG,1
n02701002/n02701002_5800.JPEG,0
n02701002/n02701002_2863.JPEG,0
n02701002/n02701002_535.JPEG,0
n04065272/n04065272_19499.JPEG,1
n04065272/n04065272_8072.JPEG,1
n02701002/n02701002_5142.JPEG,0
n02701002/n02701002_1832.JPEG,0
n04065272/n04065272_16002.JPEG,1
n04065272/n04065272_12297.JPEG,1
n04065272/n04065272_26579.JPEG,1
n04065272/n04065272_5769.JPEG,1
n04065272/n04065272_17971.JPEG,1
n02701002/n02701002_14209.JPEG,0
n02701002/n02701002_5224.JPEG,0
n04065272/n04065272_4416.JPEG,1
n04065272/n04065272_21742.JPEG,1
n04065272/n04065272_15123.JPEG,1
n04065272/n04065272_16293.JPEG,1
n02701002/n02701002_6604.JPEG,0
n04065272/n04065272_31999.JPEG,1
n04065272/n04065272_17822.JPEG,1
n04065272/n04065272_25337.JPEG,1
n04065272/n04065272_12682.JPEG,1
n04065272/n04065272_15873.JPEG,1
n02701002/n02701002_14241.JPEG,0
n02701002/n02701002_5610.JPEG,0
n04065272/n04065272_5270.JPEG,1
n02701002/n02701002_1112.JPEG,0
n04065272/n04065272_8113.JPEG,1
n02701002/n02701002_4701.JPEG,0
n02701002/n02701002_894.JPEG,0
n02701002/n02701002_3049.JPEG,0
n02701002/n02701002_1364.JPEG,0
n04065272/n04065272_6312.JPEG,1
n02701002/n02701002_6287.JPEG,0
n02701002/n02701002_12867.JPEG,0
n02701002/n02701002_913.JPEG,0
n02701002/n02701002_15645.JPEG,0
n02701002/n02701002_3862.JPEG,0
n02701002/n02701002_18366.JPEG,0
n02701002/n02701002_14226.JPEG,0
n02701002/n02701002_3397.JPEG,0
n02701002/n02701002_688.JPEG,0
n04065272/n04065272_20840.JPEG,1
n04065272/n04065272_24624.JPEG,1
n02701002/n02701002_3112.JPEG,0
n04065272/n04065272_11972.JPEG,1
n04065272/n04065272_4596.JPEG,1
n04065272/n04065272_909.JPEG,1
n04065272/n04065272_14785.JPEG,1
n04065272/n04065272_19730.JPEG,1
n04065272/n04065272_5487.JPEG,1
n02701002/n02701002_4065.JPEG,0
n04065272/n04065272_13982.JPEG,1
n04065272/n04065272_11509.JPEG,1
n04065272/n04065272_22312.JPEG,1
n04065272/n04065272_19543.JPEG,1
n02701002/n02701002_6241.JPEG,0
n02701002/n02701002_2405.JPEG,0
n02701002/n02701002_14327.JPEG,0
n04065272/n04065272_22647.JPEG,1
n04065272/n04065272_13892.JPEG,1
n04065272/n04065272_10062.JPEG,1
n02701002/n02701002_4948.JPEG,0
n02701002/n02701002_7908.JPEG,0
n02701002/n02701002_6513.JPEG,0
n02701002/n02701002_4863.JPEG,0
n04065272/n04065272_23990.JPEG,1
n04065272/n04065272_14545.JPEG,1
n02701002/n02701002_4414.JPEG,0
n02701002/n02701002_1797.JPEG,0
n02701002/n02701002_6625.JPEG,0
n02701002/n02701002_17491.JPEG,0
n04065272/n04065272_21960.JPEG,1
n02701002/n02701002_12630.JPEG,0
n02701002/n02701002_4756.JPEG,0
n02701002/n02701002_4547.JPEG,0
n04065272/n04065272_28205.JPEG,1
n02701002/n02701002_1760.JPEG,0
n02701002/n02701002_7038.JPEG,0
n04065272/n04065272_19969.JPEG,1
n04065272/n04065272_9686.JPEG,1
n04065272/n04065272_15036.JPEG,1
n04065272/n04065272_1352.JPEG,1
n04065272/n04065272_5878.JPEG,1
n04065272/n04065272_1895.JPEG,1
n02701002/n02701002_6302.JPEG,0
n02701002/n02701002_17492.JPEG,0
n02701002/n02701002_5458.JPEG,0
n04065272/n04065272_6518.JPEG,1
n02701002/n02701002_1035.JPEG,0
n02701002/n02701002_96.JPEG,0
n02701002/n02701002_18112.JPEG,0
n02701002/n02701002_4009.JPEG,0
n02701002/n02701002_6492.JPEG,0
n04065272/n04065272_11382.JPEG,1
n04065272/n04065272_14978.JPEG,1
n04065272/n04065272_15935.JPEG,1
n02701002/n02701002_4796.JPEG,0
n02701002/n02701002_3040.JPEG,0
n02701002/n02701002_3783.JPEG,0
n02701002/n02701002_6638.JPEG,0
n02701002/n02701002_2937.JPEG,0
n04065272/n04065272_26212.JPEG,1
n04065272/n04065272_4069.JPEG,1
n04065272/n04065272_23165.JPEG,1
n02701002/n02701002_4827.JPEG,0
n02701002/n02701002_4909.JPEG,0
n04065272/n04065272_9102.JPEG,1
n04065272/n04065272_23999.JPEG,1
n04065272/n04065272_693.JPEG,1
n04065272/n04065272_23169.JPEG,1
n02701002/n02701002_3542.JPEG,0
n04065272/n04065272_12887.JPEG,1
n04065272/n04065272_7971.JPEG,1
n02701002/n02701002_197.JPEG,0
n04065272/n04065272_1391.JPEG,1
n02701002/n02701002_5138.JPEG,0
n02701002/n02701002_1482.JPEG,0
n02701002/n02701002_2821.JPEG,0
n04065272/n04065272_20570.JPEG,1
n02701002/n02701002_246.JPEG,0
n02701002/n02701002_3755.JPEG,0
n04065272/n04065272_15154.JPEG,1
n02701002/n02701002_1070.JPEG,0
n02701002/n02701002_3118.JPEG,0
n04065272/n04065272_11951.JPEG,1
n04065272/n04065272_24433.JPEG,1
n02701002/n02701002_7425.JPEG,0
n02701002/n02701002_3895.JPEG,0
n04065272/n04065272_6438.JPEG,1
n04065272/n04065272_13872.JPEG,1
n02701002/n02701002_2166.JPEG,0
n04065272/n04065272_14511.JPEG,1
n02701002/n02701002_2187.JPEG,0
n04065272/n04065272_9760.JPEG,1
n02701002/n02701002_11209.JPEG,0
n04065272/n04065272_6436.JPEG,1
n02701002/n02701002_779.JPEG,0
n04065272/n04065272_26996.JPEG,1
n02701002/n02701002_2397.JPEG,0
n02701002/n02701002_1837.JPEG,0
n02701002/n02701002_2464.JPEG,0
n04065272/n04065272_14024.JPEG,1
n02701002/n02701002_4024.JPEG,0
n02701002/n02701002_13156.JPEG,0
n02701002/n02701002_15859.JPEG,0
n02701002/n02701002_13751.JPEG,0
n02701002/n02701002_3906.JPEG,0
n02701002/n02701002_1811.JPEG,0
n04065272/n04065272_16184.JPEG,1
n04065272/n04065272_24830.JPEG,1
n04065272/n04065272_7943.JPEG,1
n04065272/n04065272_727.JPEG,1
n02701002/n02701002_4568.JPEG,0
n02701002/n02701002_4956.JPEG,0
n02701002/n02701002_2426.JPEG,0
n04065272/n04065272_525.JPEG,1
n02701002/n02701002_3189.JPEG,0
n04065272/n04065272_1615.JPEG,1
n04065272/n04065272_6156.JPEG,1
n02701002/n02701002_3051.JPEG,0
n02701002/n02701002_3549.JPEG,0
n02701002/n02701002_89.JPEG,0
n02701002/n02701002_11320.JPEG,0
n02701002/n02701002_6270.JPEG,0
n04065272/n04065272_15834.JPEG,1
n04065272/n04065272_19735.JPEG,1
n04065272/n04065272_14428.JPEG,1
n02701002/n02701002_8892.JPEG,0
n02701002/n02701002_10648.JPEG,0
n04065272/n04065272_21868.JPEG,1
n02701002/n02701002_3268.JPEG,0
n02701002/n02701002_14965.JPEG,0
n04065272/n04065272_9380.JPEG,1
n02701002/n02701002_3003.JPEG,0
n02701002/n02701002_1455.JPEG,0
n04065272/n04065272_22659.JPEG,1
n02701002/n02701002_1780.JPEG,0
n02701002/n02701002_8232.JPEG,0
n04065272/n04065272_28862.JPEG,1
n02701002/n02701002_6509.JPEG,0
n02701002/n02701002_6288.JPEG,0
n02701002/n02701002_13824.JPEG,0
n04065272/n04065272_23513.JPEG,1
n02701002/n02701002_381.JPEG,0
n02701002/n02701002_1955.JPEG,0
n04065272/n04065272_10618.JPEG,1
n04065272/n04065272_1968.JPEG,1
n04065272/n04065272_22016.JPEG,1
n02701002/n02701002_1092.JPEG,0
n04065272/n04065272_4597.JPEG,1
n04065272/n04065272_23291.JPEG,1
n02701002/n02701002_1078.JPEG,0
n02701002/n02701002_2693.JPEG,0
n02701002/n02701002_3966.JPEG,0
n04065272/n04065272_28548.JPEG,1
n04065272/n04065272_23078.JPEG,1
n04065272/n04065272_2743.JPEG,1
n04065272/n04065272_19382.JPEG,1
n02701002/n02701002_6960.JPEG,0
n02701002/n02701002_3680.JPEG,0
n04065272/n04065272_451.JPEG,1
n04065272/n04065272_9684.JPEG,1
n04065272/n04065272_13569.JPEG,1
n02701002/n02701002_7734.JPEG,0
n02701002/n02701002_322.JPEG,0
n02701002/n02701002_3212.JPEG,0
n02701002/n02701002_7695.JPEG,0
n04065272/n04065272_8734.JPEG,1
n04065272/n04065272_11244.JPEG,1
n02701002/n02701002_2832.JPEG,0
n02701002/n02701002_4203.JPEG,0
n04065272/n04065272_25791.JPEG,1
n04065272/n04065272_6502.JPEG,1
n02701002/n02701002_5390.JPEG,0
n02701002/n02701002_10092.JPEG,0
n04065272/n04065272_4957.JPEG,1
n04065272/n04065272_16720.JPEG,1
n04065272/n04065272_12708.JPEG,1
n04065272/n04065272_18020.JPEG,1
n04065272/n04065272_31966.JPEG,1
n04065272/n04065272_25840.JPEG,1
n04065272/n04065272_15750.JPEG,1
n02701002/n02701002_13263.JPEG,0
n04065272/n04065272_658.JPEG,1
n02701002/n02701002_2624.JPEG,0
n04065272/n04065272_12497.JPEG,1
n02701002/n02701002_2280.JPEG,0
n02701002/n02701002_6054.JPEG,0
n04065272/n04065272_21090.JPEG,1
n02701002/n02701002_6572.JPEG,0
n04065272/n04065272_25727.JPEG,1
n04065272/n04065272_20066.JPEG,1
n04065272/n04065272_24530.JPEG,1
n04065272/n04065272_24052.JPEG,1
n02701002/n02701002_5946.JPEG,0
n02701002/n02701002_4806.JPEG,0
n04065272/n04065272_12904.JPEG,1
n04065272/n04065272_1146.JPEG,1
n02701002/n02701002_1735.JPEG,0
n02701002/n02701002_5609.JPEG,0
n04065272/n04065272_13219.JPEG,1
n02701002/n02701002_3762.JPEG,0
n04065272/n04065272_6968.JPEG,1
n02701002/n02701002_3950.JPEG,0
n02701002/n02701002_5028.JPEG,0
n02701002/n02701002_1044.JPEG,0
n04065272/n04065272_11765.JPEG,1
n02701002/n02701002_276.JPEG,0
n02701002/n02701002_4864.JPEG,0
n04065272/n04065272_25911.JPEG,1
n04065272/n04065272_1307.JPEG,1
n04065272/n04065272_7762.JPEG,1
n04065272/n04065272_19826.JPEG,1
n02701002/n02701002_2408.JPEG,0
n04065272/n04065272_2569.JPEG,1
n04065272/n04065272_3155.JPEG,1
n04065272/n04065272_18652.JPEG,1
n04065272/n04065272_5584.JPEG,1
n04065272/n04065272_5933.JPEG,1
n04065272/n04065272_8620.JPEG,1
n04065272/n04065272_22492.JPEG,1
n02701002/n02701002_1667.JPEG,0
n04065272/n04065272_22412.JPEG,1
n02701002/n02701002_686.JPEG,0
n04065272/n04065272_21344.JPEG,1
n04065272/n04065272_19213.JPEG,1
n04065272/n04065272_2268.JPEG,1
n02701002/n02701002_3210.JPEG,0
n02701002/n02701002_4347.JPEG,0
n04065272/n04065272_17376.JPEG,1
n02701002/n02701002_1971.JPEG,0
n02701002/n02701002_5302.JPEG,0
n02701002/n02701002_12025.JPEG,0
n04065272/n04065272_16041.JPEG,1
n04065272/n04065272_6002.JPEG,1
n04065272/n04065272_6205.JPEG,1
n04065272/n04065272_11379.JPEG,1
n02701002/n02701002_3486.JPEG,0
n02701002/n02701002_4637.JPEG,0
n02701002/n02701002_6534.JPEG,0
n02701002/n02701002_2343.JPEG,0
n04065272/n04065272_17367.JPEG,1
n02701002/n02701002_1599.JPEG,0
n04065272/n04065272_13966.JPEG,1
n04065272/n04065272_13467.JPEG,1
n04065272/n04065272_9343.JPEG,1
n02701002/n02701002_18242.JPEG,0
n04065272/n04065272_5430.JPEG,1
n02701002/n02701002_16125.JPEG,0
n02701002/n02701002_12991.JPEG,0
n04065272/n04065272_6774.JPEG,1
n02701002/n02701002_1515.JPEG,0
n02701002/n02701002_13733.JPEG,0
n04065272/n04065272_15288.JPEG,1
n04065272/n04065272_16250.JPEG,1
n04065272/n04065272_4718.JPEG,1
n04065272/n04065272_26928.JPEG,1
n04065272/n04065272_8991.JPEG,1
n02701002/n02701002_11014.JPEG,0
n04065272/n04065272_23080.JPEG,1
n02701002/n02701002_2275.JPEG,0
n02701002/n02701002_121.JPEG,0
n02701002/n02701002_4198.JPEG,0
n04065272/n04065272_14760.JPEG,1
n04065272/n04065272_491.JPEG,1
