images,labels,split
Gbl/Gbl009.jpg,1,validation
NAL/Nal090.jpg,1,test
A1l/Aal094.jpg,0,test
FCL/Fcl048.jpg,0,validation
NAL/Nal020.jpg,1,validation
Ael/Ael481.jpg,0,validation
FBL/FBL032.JPG,0,train
NBL/Nbl054.jpg,1,test
Fll/Fll126.jpg,1,validation
Gal/Gal240.jpg,1,train
Fll/Fll027.jpg,1,train
Fgl/Fgl006.jpg,1,test
A1l/Aal048.jpg,0,train
FCL/Fcl048.jpg,0,validation
FBL/FBL046.JPG,1,train
NIL/Nil070.jpg,1,train
NDL/Ndl081.jpg,0,test
Fgl/Fgl055.jpg,0,train
Ael/Ael433.jpg,0,test
A1l/Aal099bis.jpg,0,validation
NDL/Ndl035.jpg,0,train
NBL/Nbl060.jpg,1,train
FAL/Fal064.jpg,0,validation
Fll/Fll023.jpg,0,validation
Fgl/Fgl014.jpg,0,train
NBL/Nbl030.jpg,1,train
NCL/Ncl076.jpg,0,train
NBL/Nbl037.jpg,1,test
NIL/Nil078.jpg,1,validation
FBL/Fbl030.jpg,0,test
FEL/Fel098.jpg,1,train
NML/Nml018.jpg,0,train
NBL/Nbl063.jpg,1,test
Fll/Fll043.jpg,0,test
NAL/Nal090.jpg,1,test
Gcl/Gcl039.jpg,1,test
Adl/Adl321.jpg,0,train
A2l/Abl147.jpg,0,train
FDL/Fdl014.jpg,1,validation
Gal/Gal033.jpg,0,test
Gal/Gal062.jpg,0,train
A3l/Acl247.jpg,0,train
NAL/Nal070.jpg,1,test
FCL/Fcl090.jpg,0,test
Ael/Ael475.jpg,0,test
NDL/Ndl068.jpg,0,validation
NBL/Nbl007.jpg,1,validation
NDL/ndl013.jpg,0,train
Gzl/gzl14.jpg,0,train
FAL/FAL066.JPG,1,test
Fgl/Fgl087.jpg,0,validation
NAL/Nal025.jpg,1,train
NGL/Ngl033.jpg,0,test
NIL/Nil082.jpg,1,train
NGL/Ngl002.jpg,1,validation
NCL/Ncl085.jpg,0,test
Adl/Adl325.jpg,0,test
Gdl/Gdl014.jpg,1,test
NBL/Nbl015.jpg,1,train
NML/Nml073.jpg,1,test
NCL/Ncl020.jpg,0,train
Fgl/Fgl018.jpg,1,test
A2l/Abl101.jpg,0,train
NGL/Ngl004.jpg,1,train
FBL/Fbl064.jpg,0,test
Fll/Fll130.jpg,1,test
NBL/Nbl086.jpg,0,test
Adl/Adl313.jpg,1,test
NDL/ndl013.jpg,0,train
NGL/Ngl015.jpg,1,validation
NML/Nml016.jpg,0,validation
Fil/Fil032.jpg,1,validation
NGL/NGL025.JPG,1,validation
FCL/Fcl022.jpg,1,test
Fml/Fml020.jpg,0,test
FFL/FFL020.JPG,1,train
Ael/Ael452.jpg,0,train
Gzl/gzl34.jpg,0,train
Adl/Adl313.jpg,1,test
FAL/FAL006.JPG,1,validation
FEL/Fel098.jpg,1,train
NDL/Ndl033.jpg,0,test
NAL/Nal025.jpg,1,train
NBL/Nbl037.jpg,1,test
FCL/Fcl090.jpg,0,test
Gdl/Gdl089.jpg,1,train
FDL/FDL036.JPG,1,train
New/newl055.jpg,1,train
New/newl055.jpg,1,train
Gzl/gzl12.jpg,1,validation
Ggl/Ggl074.jpg,0,validation
FDL/Fdl056.jpg,1,train
Fgl/Fgl029.jpg,1,test
Gzl/gzl78.jpg,1,validation
FFL/Ffl094.jpg,1,test
Ggl/Ggl050.jpg,1,test
Ael/Ael514.jpg,1,test
Fgl/Fgl023.jpg,0,train
Fll/Fll045.jpg,1,test
NML/Nml094.jpg,0,train
A3l/Acl283.jpg,0,test
Adl/Adl377.jpg,0,test
Fll/Fll077.jpg,0,train
NGL/Ngl029.jpg,0,validation
NAL/Nal084.jpg,1,train
Gbl/Gbl014.jpg,1,validation
NAL/Nal075.jpg,1,train
Gzl/gzl24.jpg,0,test
Fil/Fil070.jpg,1,train
FBL/FBL026.JPG,1,test
Ggl/Ggl034.jpg,0,test
FCL/Fcl038.jpg,0,train
NBL/Nbl030.jpg,1,train
NBL/Nbl031.jpg,1,test
Ggl/Ggl034.jpg,0,test
FCL/Fcl014.jpg,0,train
NDL/Ndl005.jpg,0,test
Ael/Ael514.jpg,1,test
NAL/Nal005.jpg,1,test
A2l/Abl177.jpg,0,test
Gzl/gzl04.jpg,1,test
Fhl/Fhl086.jpg,0,test
Ael/Ael467.jpg,0,test
NLL/Nll040.jpg,0,test
Fil/Fil088.jpg,0,validation
FCL/Fcl016.jpg,1,train
Fll/Fll047.jpg,1,validation
NDL/Ndl046.jpg,0,test
Gzl/gzl10.jpg,0,train
NBL/Nbl013.jpg,1,test
FBL/FBL058.JPG,1,validation
A2l/Abl147.jpg,0,train
NAL/Nal005.jpg,1,test
Gal/Gal025.jpg,0,train
NLL/Nll024.jpg,0,test
Ael/Ael517.jpg,0,test
Gal/Gal209.jpg,1,train
NEL/Nel008.jpg,0,test
NAL/Nal049.jpg,1,train
NGL/Ngl017.jpg,1,validation
Fll/Fll041.jpg,0,validation
FFL/Ffl084.jpg,0,test
NML/Nml004.jpg,0,test
Ael/Ael514.jpg,1,test
Ael/Ael467.jpg,0,test
Fll/Fll091.jpg,0,train
NBL/Nbl081.jpg,0,train
Ael/Ael510.jpg,0,test
Ggl/Ggl060.jpg,0,train
NLL/Nll072.jpg,0,train
Adl/Adl313.jpg,1,test
Fgl/Fgl068.jpg,0,test
FFL/Ffl080.jpg,1,train
NGL/Ngl013.jpg,1,train
Gal/Gal209.jpg,1,train
NCL/Ncl056.jpg,0,test
NBL/Nbl015.jpg,1,train
Fhl/Fhl080.jpg,0,test
Adl/Adl377.jpg,0,test
A2l/Abl141.jpg,0,train
A1l/Aal006.jpg,0,validation
FAL/FAL054.JPG,0,train
Adl/Adl313.jpg,1,test
NML/Nml081.jpg,1,test
NCL/Ncl032.jpg,0,test
Gcl/Gcl073.jpg,0,train
NDL/Ndl012.jpg,0,test
Fll/Fll085.jpg,1,validation
Gal/Gal025.jpg,0,train
FEL/Fel070.jpg,0,train
A1l/Aal094.jpg,0,test
Fgl/Fgl035.jpg,0,train
Fgl/Fgl037.jpg,0,train
NAL/Nal077.jpg,1,train
NIL/Nil023.jpg,0,test
NLL/Nll002.jpg,1,test
FDL/Fdl030.jpg,0,test
NIL/Nil002.jpg,0,test
A3l/Acl259.jpg,0,test
NGL/Ngl013.jpg,1,train
A2l/Abl129.jpg,0,train
NGL/Ngl013.jpg,1,train
Gal/Gal191.jpg,0,test
NFL/Nfl054.jpg,1,validation
Fll/Fll097.jpg,1,test
FEL/Fel100.jpg,0,train
Gal/Gal146.jpg,1,validation
FBL/FBL042.JPG,0,train
NIL/Nil023.jpg,0,test
Ggl/Ggl074.jpg,0,validation
Gcl/Gcl003.jpg,1,train
FFL/FFL006.JPG,0,train
NIL/Nil004.jpg,0,test
NAL/Nal018.jpg,1,train
A2l/Abl116.jpg,0,test
FEL/Fel068.jpg,0,train
NDL/Ndl021.jpg,0,test
Fll/Fll071.jpg,1,test
NBL/Nbl059.jpg,1,test
Fil/Fil006.jpg,1,validation
NIL/Nil086.jpg,1,test
Gcl/Gcl094.jpg,1,test
A1l/Aal004.jpg,0,validation
Fhl/Fhl030.jpg,0,train
Ggl/Ggl010.jpg,0,validation
Gcl/Gcl039.jpg,1,test
Ggl/Ggl036.jpg,1,validation
Gal/Gal016.jpg,0,test
FCL/Fcl060.jpg,1,test
NGL/Ngl041.jpg,1,validation
Ggl/Ggl054.jpg,1,test
NML/Nml065.jpg,0,train
FCL/Fcl060.jpg,1,test
NML/Nml077.jpg,1,validation
FFL/Ffl084.jpg,0,test
NAL/Nal025.jpg,1,train
NLL/Nll058.jpg,0,train
Ael/Ael492.jpg,1,train
Ggl/Ggl050.jpg,1,test
Ggl/Ggl034.jpg,0,test
Fil/Fil008.jpg,1,test
NGL/Ngl006.jpg,1,validation
A3l/Acl279.jpg,0,train
NGL/Ngl055.jpg,1,test
NCL/Ncl078.jpg,0,test
NAL/Nal057.jpg,1,validation
NCL/Ncl044.jpg,0,test
FFL/Ffl080.jpg,1,train
NAL/Nal070.jpg,1,test
Gzl/gzl84.jpg,0,train
NIL/Nil037.jpg,0,test
NGL/Ngl084.jpg,1,train
NDL/Ndl061.jpg,0,train
NDL/Ndl054.jpg,0,train
Gal/Gal108.jpg,1,train
Ggl/Ggl006.jpg,0,train
Ggl/Ggl002.jpg,0,train
A1l/Aal002.jpg,1,test
NBL/Nbl063.jpg,1,test
NHL/Nhl017.jpg,1,test
NML/Nml073.jpg,1,test
Gal/Gal146.jpg,1,validation
NIL/Nil090.jpg,1,train
FEL/Fel088.jpg,0,train
NAL/Nal097.jpg,1,validation
NAL/Nal033.jpg,1,train
Gzl/gzl16.jpg,1,train
NIL/Nil096.jpg,1,train
NAL/Nal086.jpg,1,train
NLL/Nll004.jpg,1,train
NBL/Nbl040.jpg,1,test
Gzl/gzl86.jpg,0,test
NBL/Nbl028.jpg,1,validation
Fll/Fll047.jpg,1,validation
Gbl/Gbl014.jpg,1,validation
Gal/Gal049.jpg,0,test
FEL/Fel074.jpg,0,train
NLL/Nll030.jpg,0,train
NIL/Nil086.jpg,1,test
FEL/Fel074.jpg,0,train
NBL/Nbl060.jpg,1,train
FBL/Fbl002.jpg,0,test
Ael/Ael446.jpg,0,test
Fgl/Fgl005.jpg,0,train
NFL/Nfl034.jpg,0,test
Ael/Ael484.jpg,0,test
NBL/Nbl028.jpg,1,validation
NGL/Ngl094.jpg,0,train
NAL/Nal097.jpg,1,validation
NFL/Nfl046.jpg,0,train
Adl/Adl305.jpg,1,test
NDL/Ndl039.jpg,0,test
Gal/Gal211.jpg,1,validation
NIL/Nil062.jpg,1,validation
Gbl/Gbl014.jpg,1,validation
NML/NML032.JPG,0,train
FCL/Fcl034.jpg,0,train
New/newl055.jpg,1,train
NGL/Ngl049.jpg,0,train
Gzl/gzl50.jpg,1,test
NAL/Nal049.jpg,1,train
Gal/Gal016.jpg,0,test
A3l/Acl253.jpg,0,test
NEL/Nel010.jpg,0,train
NGL/NGL025.JPG,1,validation
NLL/NLL052.JPG,0,train
Ggl/Ggl062.jpg,0,test
Fgl/Fgl061.jpg,1,train
NIL/Nil010.jpg,0,train
NAL/Nal075.jpg,1,train
NAL/Nal022.jpg,1,test
FFL/FFL004.JPG,0,train
A1l/Aal099bis.jpg,0,validation
FCL/Fcl034.jpg,0,train
NEL/Nel005.jpg,0,train
NAL/Nal008.jpg,1,test
NDL/Ndl061.jpg,0,train
Fll/Fll069.jpg,1,validation
NML/Nml006.jpg,0,train
Fll/Fll085.jpg,1,validation
Gdl/Gdl012.jpg,1,test
NML/Nml067.jpg,0,train
Fgl/Fgl035.jpg,0,train
NBL/Nbl046.jpg,1,train
Gal/Gal152.jpg,0,test
NDL/Ndl021.jpg,0,test
NCL/Ncl051.jpg,0,train
NDL/Ndl079.jpg,0,validation
NAL/Nal064.jpg,1,test
FBL/Fbl010.jpg,0,train
NGL/Ngl002.jpg,1,validation
NCL/Ncl027.jpg,0,test
Fll/Fll077.jpg,0,train
New/newl051.jpg,1,test
New/newl055.jpg,1,train
Gzl/gzl14.jpg,0,train
NLL/Nll050.jpg,0,validation
NBL/Nbl074.jpg,1,train
FCL/FCL052.JPG,0,train
FCL/Fcl014.jpg,0,train
FCL/Fcl026.jpg,1,train
Fll/Fll087.jpg,0,test
NIL/Nil078.jpg,1,validation
Gbl/Gbl014.jpg,1,validation
NIL/Nil045.jpg,0,train
A2l/Abl163.jpg,0,validation
NLL/Nll024.jpg,0,test
Gbl/Gbl009.jpg,1,validation
NDL/Ndl009.jpg,0,train
NAL/Nal080.jpg,1,test
NIL/Nil100.jpg,1,train
NIL/Nil068.jpg,1,train
NML/Nml051.jpg,0,validation
FBL/FBL042.JPG,0,train
A1l/Aal078.jpg,0,validation
FCL/FCL084.JPG,1,train
Fll/Fll027.jpg,1,train
NIL/Nil084.jpg,1,validation
NAL/Nal099.jpg,1,train
FCL/Fcl090.jpg,0,test
Fll/Fll132.jpg,1,test
Ael/Ael494.jpg,1,train
FBL/Fbl018.jpg,0,test
NDL/Ndl074.jpg,0,test
NDL/Ndl037.jpg,0,train
Gdl/Gdl021.jpg,1,test
NBL/NBL041.JPG,1,validation
Gal/Gal058.jpg,0,train
NEL/Nel012.jpg,0,train
New/newl039.jpg,0,test
FBL/Fbl040.jpg,0,test
NAL/Nal066.jpg,1,test
FFL/Ffl094.jpg,1,test
NML/Nml020.jpg,1,validation
FBL/Fbl030.jpg,0,test
NFL/Nfl044.jpg,0,train
NBL/Nbl019.jpg,1,train
NDL/Ndl079.jpg,0,validation
NGL/Ngl057.jpg,1,test
Gzl/gzl34.jpg,0,train
NFL/nfl072.jpg,1,test
NIL/Nil090.jpg,1,train
Gal/Gal108.jpg,1,train
NDL/Ndl035.jpg,0,train
NML/Nml024.jpg,1,test
NGL/Ngl057.jpg,1,test
NDL/Ndl075.jpg,0,train
A3l/Acl245.jpg,0,validation
Gcl/Gcl058.jpg,1,test
FCL/FCL056.JPG,1,train
NFL/Nfl040.jpg,0,test
A3l/Acl295.jpg,0,test
Fil/Fil088.jpg,0,validation
NIL/Nil078.jpg,1,validation
Fll/Fll037.jpg,0,test
FBL/Fbl050.jpg,1,test
FFL/FFL068.JPG,1,test
Adl/Adl344.jpg,0,train
Fll/Fll083.jpg,0,test
FAL/Fal078.jpg,1,train
FFL/Ffl094.jpg,1,test
Adl/Adl356.jpg,0,train
FCL/Fcl040.jpg,1,train
FFL/FFL006.JPG,0,train
NIL/Nil100.jpg,1,train
Fil/Fil010.jpg,1,train
Gal/Gal209.jpg,1,train
FCL/Fcl076.jpg,0,train
Fhl/Fhl082.jpg,0,train
NAL/Nal022.jpg,1,test
NAL/Nal070.jpg,1,test
FBL/Fbl004.jpg,0,test
NML/Nml094.jpg,0,train
Fll/Fll035.jpg,0,test
Ggl/Ggl068.jpg,1,test
NIL/Nil078.jpg,1,validation
FFL/Ffl092.jpg,1,train
Gal/Gal230.jpg,0,validation
NDL/Ndl046.jpg,0,test
NAL/Nal088.jpg,1,test
NAL/Nal086.jpg,1,train
Fil/Fil040.jpg,1,train
Ggl/Ggl054.jpg,1,test
FEL/Fel030.jpg,0,train
NLL/NLL052.JPG,0,train
NIL/Nil027.jpg,0,validation
Fgl/Fgl083.jpg,1,test
NML/Nml051.jpg,0,validation
FDL/Fdl014.jpg,1,validation
Gal/Gal211.jpg,1,validation
NLL/Nll002.jpg,1,test
FCL/Fcl024.jpg,0,train
NLL/Nll104.jpg,0,train
A2l/Abl153.jpg,0,train
FBL/Fbl076.jpg,0,train
Fgl/Fgl055.jpg,0,train
NLL/Nll058.jpg,0,train
NAL/Nal025.jpg,1,train
NBL/Nbl044.jpg,1,train
New/newl045.jpg,1,train
Fll/Fll069.jpg,1,validation
Fll/Fll077.jpg,0,train
FEL/Fel052.jpg,0,test
Fgl/Fgl061.jpg,1,train
Fgl/Fgl005.jpg,0,train
Fll/Fll039.jpg,0,train
Gcl/Gcl094.jpg,1,test
Fll/Fll065.jpg,0,validation
NIL/Nil096.jpg,1,train
A3l/Acl264.jpg,0,validation
FCl-1/Fcl068.jpg,1,train
NDL/Ndl027.jpg,0,train
FFL/Ffl042.jpg,0,validation
Fll/Fll043.jpg,0,test
New/newl059.jpg,1,train
Fgl/Fgl047.jpg,0,train
NDL/Ndl054.jpg,0,train
Gbl/Gbl014.jpg,1,validation
NGL/Ngl084.jpg,1,train
Gal/Gal062.jpg,0,train
NLL/Nll069.jpg,0,train
NGL/Ngl043.jpg,0,test
Fhl/Fhl070.jpg,0,train
Adl/Adl366.jpg,0,train
NAL/Nal073.jpg,1,test
FBL/Fbl074.jpg,0,test
Fhl/Fhl092.jpg,0,test
NBL/Nbl042.jpg,1,test
NAL/Nal077.jpg,1,train
NDL/Ndl027.jpg,0,train
Gal/Gal146.jpg,1,validation
NGL/NGL010.JPG,1,train
Fgl/Fgl018.jpg,1,test
Adl/Adl389.jpg,1,test
A2l/Abl151.jpg,0,test
FFL/Ffl066.jpg,0,test
NCL/Ncl100.jpg,0,train
Gdl/Gdl012.jpg,1,test
FDL/Fdl062.jpg,0,test
New/newl014.jpg,1,test
Fll/Fll047.jpg,1,validation
NIL/Nil070.jpg,1,train
NAL/Nal066.jpg,1,test
FBL/FBL058.JPG,1,validation
Ael/Ael484.jpg,0,test
Gal/Gal185.jpg,1,train
NCL/Ncl085.jpg,0,test
FDL/FDL016.JPG,0,train
NBL/Nbl031.jpg,1,test
FEL/Fel092.jpg,0,validation
NCL/Ncl069.jpg,0,train
FEL/Fel092.jpg,0,validation
NLL/Nll056.jpg,0,train
A3l/Acl249.jpg,0,train
Adl/Adl305.jpg,1,test
NBL/NBL049.JPG,1,validation
Gal/Gal108.jpg,1,train
FBL/Fbl074.jpg,0,test
NBL/NBL049.JPG,1,validation
NLL/Nll020.jpg,0,test
Gdl/Gdl023.jpg,1,test
FBL/FBL058.JPG,1,validation
NAL/Nal052.jpg,1,test
A1l/Aal064.jpg,0,test
FEL/Fel092.jpg,0,validation
Fil/Fil008.jpg,1,test
Gal/Gal222.jpg,0,test
FDL/Fdl002.jpg,0,test
Ggl/Ggl076.jpg,0,train
Gzl/gzl04.jpg,1,test
NCL/Ncl020.jpg,0,train
Fgl/Fgl083.jpg,1,test
Ael/Ael504.jpg,1,validation
NLL/Nll020.jpg,0,test
NAL/Nal066.jpg,1,test
A3l/Acl219.jpg,0,validation
NAL/Nal090.jpg,1,test
NDL/ndl013.jpg,0,train
NFL/Nfl048.jpg,0,test
Ael/Ael514.jpg,1,test
FEL/Fel052.jpg,0,test
FDL/Fdl014.jpg,1,validation
NLL/Nll084.jpg,0,train
Gal/Gal049.jpg,0,test
Gdl/Gdl021.jpg,1,test
FFL/Ffl062.jpg,0,train
FCL/FCL054.JPG,1,train
New/newl014.jpg,1,test
Gal/Gal238.jpg,0,train
A1l/Aal094.jpg,0,test
NGL/Ngl041.jpg,1,validation
Ggl/Ggl054.jpg,1,test
NGL/Ngl004.jpg,1,train
A2l/Abl137.jpg,0,test
NDL/Ndl054.jpg,0,train
Gal/Gal047.jpg,0,train
FFL/FFL068.JPG,1,test
FFL/FFL068.JPG,1,test
NBL/Nbl054.jpg,1,test
Adl/Adl319.jpg,0,train
A2l/Abl191.jpg,0,test
NML/Nml079.jpg,1,validation
NML/Nml079.jpg,1,validation
New/newl034.jpg,0,train
Fil/Fil006.jpg,1,validation
Adl/Adl389.jpg,1,test
Fll/Fll128.jpg,1,test
A2l/Abl191.jpg,0,test
NAL/Nal052.jpg,1,test
FAL/FAL066.JPG,1,test
FAL/Fal024.jpg,0,test
FBL/FBL012.JPG,0,train
A1l/Aal078.jpg,0,validation
FBL/Fbl092.jpg,0,validation
NML/Nml022.jpg,1,test
NAL/Nal052.jpg,1,test
Fgl/Fgl063.jpg,0,train
NLL/Nll072.jpg,0,train
Ggl/Ggl054.jpg,1,test
Ael/Ael504.jpg,1,validation
Adl/Adl313.jpg,1,test
NGL/Ngl072.jpg,0,train
