images,labels,split
A3l/Acl281.jpg,0,validation
A2l/Abl163.jpg,0,validation
A2l/Abl195.jpg,0,validation
A3l/Acl215.jpg,0,validation
A1l/Aal004.jpg,0,validation
Gzl/gzl66.jpg,0,validation
Gal/Gal230.jpg,0,validation
FAL/Fal064.jpg,0,validation
FBL/Fbl038.jpg,0,validation
FBL/Fbl048.jpg,0,validation
FBL/Fbl092.jpg,0,validation
Fll/Fll041.jpg,0,validation
FCL/Fcl048.jpg,0,validation
FFL/FFL002.JPG,0,validation
FFL/Ffl014.jpg,0,validation
FFL/Ffl016.jpg,0,validation
Fll/Fll065.jpg,0,validation
FDL/Fdl054.jpg,0,validation
Ggl/Ggl088.jpg,0,validation
Fgl/Fgl042.jpg,0,validation
Fhl/Fhl088.jpg,0,validation
NGL/Ngl098.jpg,0,validation
NML/Nml047.jpg,0,validation
NLL/Nll050.jpg,0,validation
Adl/Adl337bis.jpg,0,validation
NAL/Nal082.jpg,1,validation
NBL/Nbl007.jpg,1,validation
NBL/Nbl022.jpg,1,validation
NIL/Nil031.jpg,1,validation
NIL/Nil084.jpg,1,validation
Gal/Gal039.jpg,1,validation
Fil/Fil052.jpg,1,validation
NAL/Nal057.jpg,1,validation
NAL/Nal097.jpg,1,validation
NBL/Nbl004.jpg,1,validation
NFL/nfl070.jpg,1,validation
NGL/Ngl008.jpg,1,validation
NGL/Ngl017.jpg,1,validation
NIL/Nil078.jpg,1,validation
NIL/Nil103.jpg,1,validation
NML/Nml077.jpg,1,validation
Gal/Gal113.jpg,1,validation
Fil/Fil006.jpg,1,validation
Fil/Fil032.jpg,1,validation
NAL/Nal002.jpg,1,validation
NGL/NGL025.JPG,1,validation
Gzl/gzl12.jpg,1,validation
Gbl/Gbl014.jpg,1,validation
Ggl/Ggl040.jpg,1,validation
Fll/Fll126.jpg,1,validation
NBL/NBL049.JPG,1,validation
NGL/Ngl006.jpg,1,validation
NGL/Ngl015.jpg,1,validation
NIL/Nil062.jpg,1,validation
Gzl/gzl78.jpg,1,validation
New/newl036.jpg,1,validation
NDL/Ndl069.jpg,0,validation
NDL/Ndl071.jpg,0,validation
NML/Nml010.jpg,0,validation
NML/Nml012.jpg,0,validation
NML/Nml016.jpg,0,validation
Adl/Adl395.jpg,0,validation
Ggl/Ggl010.jpg,0,validation
Fgl/Fgl087.jpg,0,validation
Ael/Ael512.jpg,0,validation
NBL/Nbl098.jpg,0,validation
NCL/Ncl004.jpg,0,validation
NIL/Nil027.jpg,0,validation
NIL/Nil056.jpg,0,validation
NIL/Nil060.jpg,0,validation
NLL/NLL067.JPG,0,validation
Adl/Adl375.jpg,0,validation
A1l/Aal078.jpg,0,validation
Ael/Ael477.jpg,0,validation
Ael/Ael481.jpg,0,validation
A2l/Abl155.jpg,0,validation
A2l/Abl167.jpg,0,validation
A2l/Abl179.jpg,0,validation
Adl/Adl350.jpg,0,validation
A1l/Aal006.jpg,0,validation
Gzl/gzl08.jpg,0,validation
FAL/Fal072.jpg,0,validation
FBL/Fbl006.jpg,0,validation
Fll/Fll023.jpg,0,validation
FCL/Fcl098.jpg,0,validation
FEL/Fel002.jpg,0,validation
FEL/Fel018.jpg,0,validation
FFL/FFL008.JPG,0,validation
Fgl/Fgl002.jpg,0,validation
Ggl/Ggl074.jpg,0,validation
Fgl/Fgl072.jpg,0,validation
Fgl/Fgl078.jpg,0,validation
Fhl/Fhl034.jpg,0,validation
Fhl/Fhl040.jpg,0,validation
Fhl/Fhl094.jpg,0,validation
Fhl/Fhl100.jpg,0,validation
Fil/Fil088.jpg,0,validation
FAL/FAL022.JPG,0,validation
NML/Nml039.jpg,0,validation
FDL/FDL022.JPG,0,validation
NML/Nml051.jpg,0,validation
Gzl/gzl52.jpg,0,validation
FFL/Ffl042.jpg,0,validation
Ggl/Ggl044.jpg,0,validation
NAL/Nal020.jpg,1,validation
NFL/Nfl054.jpg,1,validation
NGL/Ngl002.jpg,1,validation
Gzl/gzl20.jpg,1,validation
Gzl/gzl28.jpg,1,validation
FCL/FCL058.JPG,1,validation
FDL/Fdl014.jpg,1,validation
Ggl/Ggl036.jpg,1,validation
Fll/Fll085.jpg,1,validation
NBL/Nbl028.jpg,1,validation
NML/Nml079.jpg,1,validation
Ael/Ael490.jpg,1,validation
Ael/Ael504.jpg,1,validation
Gal/Gal146.jpg,1,validation
Gal/Gal211.jpg,1,validation
FBL/FBL058.JPG,1,validation
FCL/Fcl100.jpg,1,validation
Gbl/Gbl009.jpg,1,validation
Gdl/Gdl025.jpg,1,validation
New/newl049.jpg,1,validation
NGL/Ngl041.jpg,1,validation
NIL/Nil064.jpg,1,validation
Gal/Gal262.jpg,1,validation
FAL/FAL006.JPG,1,validation
FBL/FBL020.JPG,1,validation
Fll/Fll047.jpg,1,validation
Fll/Fll069.jpg,1,validation
Gdl/Gdl034.jpg,1,validation
NML/Nml020.jpg,1,validation
NBL/NBL041.JPG,1,validation
FEL/Fel092.jpg,0,validation
NBL/Nbl100.jpg,0,validation
NDL/Ndl068.jpg,0,validation
NDL/Ndl079.jpg,0,validation
NGL/Ngl029.jpg,0,validation
NGL/Ngl031.jpg,0,validation
NIL/Nil058.jpg,0,validation
NML/Nml096.jpg,0,validation
A3l/Acl207.jpg,0,validation
FAL/FAL070.JPG,0,validation
FFL/Ffl034.jpg,0,validation
NFL/Nfl040.jpg,0,test
Ael/Ael442.jpg,0,test
Ael/Ael446.jpg,0,test
FCL/Fcl088.jpg,0,test
NDL/Ndl005.jpg,0,test
NBL/Nbl076.jpg,0,test
NCL/Ncl053.jpg,0,test
NDL/Ndl022.jpg,0,test
NIL/Nil002.jpg,0,test
NIL/Nil048.jpg,0,test
NLL/Nll020.jpg,0,test
NLL/nll022.jpg,0,test
NML/Nml008.jpg,0,test
A2l/Abl112.jpg,0,test
A1l/Aal088.jpg,0,test
A1l/Aal090.jpg,0,test
A1l/Aal094.jpg,0,test
A2l/Abl191.jpg,0,test
A3l/Acl283.jpg,0,test
A2l/Abl145.jpg,0,test
A3l/Acl259.jpg,0,test
Adl/Adl346.jpg,0,test
Ael/Ael517.jpg,0,test
Ael/Ael523.jpg,0,test
Ael/Ael525.jpg,0,test
Gzl/gzl62.jpg,0,test
Gzl/gzl80.jpg,0,test
Gzl/gzl86.jpg,0,test
Gal/Gal016.jpg,0,test
Gal/Gal049.jpg,0,test
Gal/Gal152.jpg,0,test
FBL/Fbl004.jpg,0,test
FBL/Fbl056.jpg,0,test
FBL/Fbl064.jpg,0,test
FBL/Fbl068.jpg,0,test
FBL/Fbl072.jpg,0,test
FBL/Fbl098.jpg,0,test
Fll/Fll035.jpg,0,test
FCL/Fcl010.jpg,0,test
Fll/Fll043.jpg,0,test
FEL/Fel052.jpg,0,test
FDL/Fdl030.jpg,0,test
Fhl/Fhl042.jpg,0,test
Fhl/Fhl086.jpg,0,test
Fml/Fml020.jpg,0,test
NFL/Nfl034.jpg,0,test
NCL/Ncl027.jpg,0,test
NLL/Nll040.jpg,0,test
NLL/Nll088.jpg,0,test
Ggl/Ggl042.jpg,0,test
NAL/Nal090.jpg,1,test
NAL/Nal052.jpg,1,test
NBL/Nbl013.jpg,1,test
FBL/Fbl028.jpg,1,test
Fll/Fll122.jpg,1,test
NAL/Nal064.jpg,1,test
NBL/Nbl006.jpg,1,test
NBL/Nbl017.jpg,1,test
Adl/Adl305.jpg,1,test
Adl/Adl313.jpg,1,test
FAL/FAL066.JPG,1,test
FBL/Fbl050.jpg,1,test
FBL/Fbl082.jpg,1,test
Gdl/Gdl014.jpg,1,test
Fll/Fll116.jpg,1,test
NAL/Nal008.jpg,1,test
Gzl/gzl26.jpg,1,test
Gcl/Gcl058.jpg,1,test
Ggl/Ggl054.jpg,1,test
Fll/Fll128.jpg,1,test
Ael/Ael514.jpg,1,test
NCL/Ncl032.jpg,0,test
NDL/Ndl046.jpg,0,test
NDL/Ndl050.jpg,0,test
NDL/Ndl060.jpg,0,test
NIL/Nil029.jpg,0,test
Ael/Ael421.jpg,0,test
A3l/Acl295.jpg,0,test
FBL/Fbl040.jpg,0,test
FFL/Ffl084.jpg,0,test
New/newl039.jpg,0,test
Adl/Adl325.jpg,0,test
Gzl/gzl42.jpg,0,test
NBL/Nbl086.jpg,0,test
NCL/Ncl030.jpg,0,test
NCL/Ncl048.jpg,0,test
NCL/Ncl056.jpg,0,test
NCL/Ncl083.jpg,0,test
NDL/Ndl028.jpg,0,test
NIL/Nil035.jpg,0,test
NIL/Nil043.jpg,0,test
NLL/Nll016.jpg,0,test
NLL/Nll042.jpg,0,test
NLL/Nll098.jpg,0,test
NML/Nml034.jpg,0,test
NML/Nml085.jpg,0,test
A2l/Abl116.jpg,0,test
A2l/Abl127.jpg,0,test
A1l/Aal044.jpg,0,test
A1l/Aal062.jpg,0,test
Ael/Ael448.jpg,0,test
A1l/Aal010.jpg,0,test
A2l/Abl177.jpg,0,test
A3l/Acl235.jpg,0,test
A3l/Acl241.jpg,0,test
Adl/Adl340.jpg,0,test
Adl/Adl371.jpg,0,test
Ael/Ael419.jpg,0,test
Ael/Ael433.jpg,0,test
Ael/Ael467.jpg,0,test
Gzl/gzl56.jpg,0,test
FAL/FAL044.JPG,0,test
FAL/Fal100.jpg,0,test
FBL/Fbl036.jpg,0,test
FBL/Fbl080.jpg,0,test
Fll/Fll037.jpg,0,test
FCL/Fcl050.jpg,0,test
FCL/Fcl090.jpg,0,test
FEL/Fel072.jpg,0,test
FEL/Fel096.jpg,0,test
FDL/Fdl002.jpg,0,test
Fll/Fll083.jpg,0,test
Ggl/Ggl024.jpg,0,test
Ggl/Ggl052.jpg,0,test
Ggl/Ggl078.jpg,0,test
Fhl/Fhl092.jpg,0,test
NLL/Nll024.jpg,0,test
NGL/Ngl086.jpg,0,test
Gdl/Gdl100.jpg,0,test
Ggl/Ggl008.jpg,0,test
Fll/Fll089.jpg,0,test
NAL/Nal073.jpg,1,test
NAL/Nal088.jpg,1,test
NBL/Nbl031.jpg,1,test
NGL/Ngl062.jpg,1,test
Adl/Adl301.jpg,1,test
FBL/FBL026.JPG,1,test
FCL/Fcl022.jpg,1,test
Ggl/Ggl068.jpg,1,test
Fgl/Fgl029.jpg,1,test
Fgl/Fgl057.jpg,1,test
NAL/Nal035.jpg,1,test
NBL/Nbl034.jpg,1,test
NFL/nfl072.jpg,1,test
NML/Nml022.jpg,1,test
Gzl/gzl04.jpg,1,test
FFL/Ffl094.jpg,1,test
Fll/Fll071.jpg,1,test
Gcl/Gcl094.jpg,1,test
Fll/Fll097.jpg,1,test
New/newl014.jpg,1,test
New/newl047.jpg,1,test
New/newl051.jpg,1,test
NBL/Nbl059.jpg,1,test
NLL/nll014.jpg,1,test
A1l/Aal002.jpg,1,test
Gdl/Gdl012.jpg,1,test
NBL/Nbl037.jpg,1,test
NBL/Nbl054.jpg,1,test
NCL/Ncl078.jpg,0,test
NDL/Ndl083.jpg,0,test
NGL/Ngl033.jpg,0,test
Ael/Ael465.jpg,0,test
Gal/Gal222.jpg,0,test
NCL/Ncl044.jpg,0,test
NCL/Ncl063.jpg,0,test
NCL/Ncl085.jpg,0,test
NDL/Ndl021.jpg,0,test
NDL/Ndl039.jpg,0,test
NGL/Ngl043.jpg,0,test
NIL/Nil008.jpg,0,test
NLL/Nll018.jpg,0,test
NLL/nll026.jpg,0,test
NLL/Nll076.jpg,0,test
NML/Nml014.jpg,0,test
A2l/Abl123.jpg,0,test
A3l/Acl253.jpg,0,test
A2l/Abl137.jpg,0,test
A2l/Abl165.jpg,0,test
A2l/Abl171.jpg,0,test
A2l/Abl175.jpg,0,test
A3l/Acl221.jpg,0,test
A1l/Aal008.jpg,0,test
Gal/Gal232.jpg,0,test
FAL/Fal024.jpg,0,test
FBL/Fbl002.jpg,0,test
Fll/Fll021.jpg,0,test
FBL/Fbl090.jpg,0,test
FCL/Fcl028.jpg,0,test
FCL/Fcl030.jpg,0,test
FDL/Fdl028.jpg,0,test
Ggl/Ggl062.jpg,0,test
Fgl/Fgl010.jpg,0,test
Fgl/Fgl051.jpg,0,test
Fgl/Fgl068.jpg,0,test
Fhl/Fhl032.jpg,0,test
Fhl/Fhl098.jpg,0,test
Gal/Gal218.jpg,0,test
Adl/Adl377.jpg,0,test
A3l/Acl203.jpg,0,test
NAL/Nal022.jpg,1,test
NAL/Nal037.jpg,1,test
NAL/Nal080.jpg,1,test
NBL/Nbl001.jpg,1,test
NBL/Nbl025.jpg,1,test
NIL/Nil080.jpg,1,test
Gdl/Gdl037.jpg,1,test
Fgl/Fgl018.jpg,1,test
NAL/nal095.jpg,1,test
NGL/Ngl064.jpg,1,test
NIL/Nil076.jpg,1,test
Gal/Gal257.jpg,1,test
FCL/Fcl060.jpg,1,test
Fll/Fll045.jpg,1,test
Gdl/Gdl021.jpg,1,test
Ggl/Ggl050.jpg,1,test
Fgl/Fgl083.jpg,1,test
Fll/Fll132.jpg,1,test
NML/Nml073.jpg,1,test
FFL/FFL068.JPG,1,test
Gdl/Gdl023.jpg,1,test
Fll/Fll130.jpg,1,test
NBL/Nbl048.jpg,1,test
NML/Nml081.jpg,1,test
Ael/Ael498.jpg,1,test
Gzl/gzl64.jpg,1,test
FDL/FDL052.JPG,1,test
Fgl/Fgl044.jpg,1,test
Fil/Fil008.jpg,1,test
NML/Nml004.jpg,0,test
NDL/Ndl052.jpg,0,test
NDL/NDL063.JPG,0,test
NIL/Nil004.jpg,0,test
NIL/Nil023.jpg,0,test
NML/Nml049.jpg,0,test
Ael/Ael401.jpg,0,test
Ael/Ael405.jpg,0,test
FBL/Fbl018.jpg,0,test
FEL/Fel038.jpg,0,test
FEL/Fel080.jpg,0,test
NFL/Nfl048.jpg,0,test
Ael/Ael444.jpg,0,test
Ael/Ael510.jpg,0,test
Gzl/gzl24.jpg,0,test
Ggl/Ggl004.jpg,0,test
NCL/Ncl008.jpg,0,test
NDL/Ndl012.jpg,0,test
NDL/Ndl033.jpg,0,test
NDL/Ndl040.jpg,0,test
NFL/Nfl032.jpg,0,test
NGL/Ngl023.jpg,0,test
NGL/Ngl076.jpg,0,test
NHL/Nhl015.jpg,0,test
NIL/Nil037.jpg,0,test
NLL/nll032.jpg,0,test
NLL/Nll094.jpg,0,test
A2l/Abl118.jpg,0,test
A1l/Aal046.jpg,0,test
A1l/Aal056.jpg,0,test
A1l/Aal064.jpg,0,test
A3l/Acl223.jpg,0,test
Adl/Adl362.jpg,0,test
A2l/Abl151.jpg,0,test
A3l/Acl217.jpg,0,test
Ael/Ael413.jpg,0,test
Ael/Ael425.jpg,0,test
FAL/FAL038.JPG,0,test
FBL/Fbl022.jpg,0,test
FBL/Fbl074.jpg,0,test
FCL/Fcl032.jpg,0,test
FCL/Fcl036.jpg,0,test
FCL/FCL066.JPG,0,test
FCL/Fcl080.jpg,0,test
FFL/Ffl010.jpg,0,test
FFL/FFL032.JPG,0,test
FFL/Ffl066.jpg,0,test
FFL/Ffl082.jpg,0,test
Ggl/Ggl034.jpg,0,test
Fll/Fll087.jpg,0,test
Fhl/Fhl064.jpg,0,test
Fhl/Fhl066.jpg,0,test
Fhl/Fhl080.jpg,0,test
Fll/Fll142.jpg,0,test
FDL/Fdl062.jpg,0,test
